agent_id,day,policy_id,numeric
1309.0,0,ClimatePolicyID(6),-2
1309.0,1,ClimatePolicyID(6),2
1309.0,2,ClimatePolicyID(6),2
1309.0,3,ClimatePolicyID(6),2
1309.0,4,ClimatePolicyID(6),2
1309.0,5,ClimatePolicyID(6),2
1309.0,6,ClimatePolicyID(6),2
1309.0,7,ClimatePolicyID(6),2
1821.0,0,ClimatePolicyID(1),2
1821.0,1,ClimatePolicyID(1),2
1821.0,2,ClimatePolicyID(1),2
1821.0,3,ClimatePolicyID(1),2
1821.0,4,ClimatePolicyID(1),2
1821.0,5,ClimatePolicyID(1),2
1821.0,6,ClimatePolicyID(1),2
1821.0,7,ClimatePolicyID(1),2
1821.0,0,ClimatePolicyID(2),2
1821.0,1,ClimatePolicyID(2),2
1821.0,2,ClimatePolicyID(2),2
1821.0,3,ClimatePolicyID(2),2
1821.0,4,ClimatePolicyID(2),2
1821.0,5,ClimatePolicyID(2),2
1821.0,6,ClimatePolicyID(2),2
1821.0,7,ClimatePolicyID(2),2
1821.0,0,ClimatePolicyID(3),0
1821.0,1,ClimatePolicyID(3),2
1821.0,2,ClimatePolicyID(3),2
1821.0,3,ClimatePolicyID(3),2
1821.0,4,ClimatePolicyID(3),2
1821.0,5,ClimatePolicyID(3),2
1821.0,6,ClimatePolicyID(3),2
1821.0,7,ClimatePolicyID(3),2
1821.0,0,ClimatePolicyID(4),1
1821.0,1,ClimatePolicyID(4),1
1821.0,2,ClimatePolicyID(4),2
1821.0,3,ClimatePolicyID(4),2
1821.0,4,ClimatePolicyID(4),2
1821.0,5,ClimatePolicyID(4),2
1821.0,6,ClimatePolicyID(4),2
1821.0,7,ClimatePolicyID(4),2
1821.0,0,ClimatePolicyID(5),-1
1821.0,1,ClimatePolicyID(5),1
1821.0,2,ClimatePolicyID(5),2
1821.0,3,ClimatePolicyID(5),2
1821.0,4,ClimatePolicyID(5),1
1821.0,5,ClimatePolicyID(5),1
1821.0,6,ClimatePolicyID(5),1
1821.0,7,ClimatePolicyID(5),1
1821.0,0,ClimatePolicyID(6),1
1821.0,1,ClimatePolicyID(6),2
1821.0,2,ClimatePolicyID(6),2
1821.0,3,ClimatePolicyID(6),2
1821.0,4,ClimatePolicyID(6),2
1821.0,5,ClimatePolicyID(6),2
1821.0,6,ClimatePolicyID(6),2
1821.0,7,ClimatePolicyID(6),2
1218.0,0,ClimatePolicyID(1),3
1218.0,1,ClimatePolicyID(1),3
1218.0,2,ClimatePolicyID(1),3
1218.0,3,ClimatePolicyID(1),3
1218.0,4,ClimatePolicyID(1),3
1218.0,5,ClimatePolicyID(1),3
1218.0,6,ClimatePolicyID(1),3
1218.0,7,ClimatePolicyID(1),3
1218.0,0,ClimatePolicyID(2),3
1218.0,1,ClimatePolicyID(2),3
1218.0,2,ClimatePolicyID(2),3
1218.0,3,ClimatePolicyID(2),3
1218.0,4,ClimatePolicyID(2),3
1218.0,5,ClimatePolicyID(2),3
1218.0,6,ClimatePolicyID(2),3
1218.0,7,ClimatePolicyID(2),3
1218.0,0,ClimatePolicyID(3),3
1218.0,1,ClimatePolicyID(3),2
1218.0,2,ClimatePolicyID(3),3
1218.0,3,ClimatePolicyID(3),3
1218.0,4,ClimatePolicyID(3),3
1218.0,5,ClimatePolicyID(3),3
1218.0,6,ClimatePolicyID(3),3
1218.0,7,ClimatePolicyID(3),3
1218.0,0,ClimatePolicyID(4),3
1218.0,1,ClimatePolicyID(4),3
1218.0,2,ClimatePolicyID(4),3
1218.0,3,ClimatePolicyID(4),3
1218.0,4,ClimatePolicyID(4),3
1218.0,5,ClimatePolicyID(4),3
1218.0,6,ClimatePolicyID(4),3
1218.0,7,ClimatePolicyID(4),3
1218.0,0,ClimatePolicyID(5),2
1218.0,1,ClimatePolicyID(5),2
1218.0,2,ClimatePolicyID(5),2
1218.0,3,ClimatePolicyID(5),2
1218.0,4,ClimatePolicyID(5),2
1218.0,5,ClimatePolicyID(5),2
1218.0,6,ClimatePolicyID(5),2
1218.0,7,ClimatePolicyID(5),2
1218.0,0,ClimatePolicyID(6),0
1218.0,1,ClimatePolicyID(6),1
1218.0,2,ClimatePolicyID(6),1
1218.0,3,ClimatePolicyID(6),1
1218.0,4,ClimatePolicyID(6),1
1218.0,5,ClimatePolicyID(6),1
1218.0,6,ClimatePolicyID(6),1
1218.0,7,ClimatePolicyID(6),1
574.0,0,ClimatePolicyID(1),2
574.0,1,ClimatePolicyID(1),2
574.0,2,ClimatePolicyID(1),2
574.0,3,ClimatePolicyID(1),2
574.0,4,ClimatePolicyID(1),2
574.0,5,ClimatePolicyID(1),2
574.0,6,ClimatePolicyID(1),2
574.0,7,ClimatePolicyID(1),2
574.0,0,ClimatePolicyID(2),0
574.0,1,ClimatePolicyID(2),0
574.0,2,ClimatePolicyID(2),0
574.0,3,ClimatePolicyID(2),0
574.0,4,ClimatePolicyID(2),0
574.0,5,ClimatePolicyID(2),0
574.0,6,ClimatePolicyID(2),0
574.0,7,ClimatePolicyID(2),0
574.0,0,ClimatePolicyID(3),1
574.0,1,ClimatePolicyID(3),2
574.0,2,ClimatePolicyID(3),1
574.0,3,ClimatePolicyID(3),2
574.0,4,ClimatePolicyID(3),1
574.0,5,ClimatePolicyID(3),2
574.0,6,ClimatePolicyID(3),2
574.0,7,ClimatePolicyID(3),1
574.0,0,ClimatePolicyID(4),3
574.0,1,ClimatePolicyID(4),2
574.0,2,ClimatePolicyID(4),2
574.0,3,ClimatePolicyID(4),2
574.0,4,ClimatePolicyID(4),2
574.0,5,ClimatePolicyID(4),2
574.0,6,ClimatePolicyID(4),2
574.0,7,ClimatePolicyID(4),2
574.0,0,ClimatePolicyID(5),1
574.0,1,ClimatePolicyID(5),1
574.0,2,ClimatePolicyID(5),1
574.0,3,ClimatePolicyID(5),1
574.0,4,ClimatePolicyID(5),1
574.0,5,ClimatePolicyID(5),1
574.0,6,ClimatePolicyID(5),1
574.0,7,ClimatePolicyID(5),1
574.0,0,ClimatePolicyID(6),0
574.0,1,ClimatePolicyID(6),0
574.0,2,ClimatePolicyID(6),0
574.0,3,ClimatePolicyID(6),0
574.0,4,ClimatePolicyID(6),0
574.0,5,ClimatePolicyID(6),0
574.0,6,ClimatePolicyID(6),0
574.0,7,ClimatePolicyID(6),0
771.0,0,ClimatePolicyID(1),-1
771.0,1,ClimatePolicyID(1),-1
771.0,2,ClimatePolicyID(1),-2
771.0,3,ClimatePolicyID(1),0
771.0,4,ClimatePolicyID(1),-1
771.0,5,ClimatePolicyID(1),0
771.0,6,ClimatePolicyID(1),-1
771.0,7,ClimatePolicyID(1),-1
771.0,0,ClimatePolicyID(2),-2
771.0,1,ClimatePolicyID(2),-2
771.0,2,ClimatePolicyID(2),-2
771.0,3,ClimatePolicyID(2),-2
771.0,4,ClimatePolicyID(2),-2
771.0,5,ClimatePolicyID(2),-2
771.0,6,ClimatePolicyID(2),-2
771.0,7,ClimatePolicyID(2),-2
771.0,0,ClimatePolicyID(3),-3
771.0,1,ClimatePolicyID(3),-3
771.0,2,ClimatePolicyID(3),-3
771.0,3,ClimatePolicyID(3),-3
771.0,4,ClimatePolicyID(3),-3
771.0,5,ClimatePolicyID(3),-3
771.0,6,ClimatePolicyID(3),-3
771.0,7,ClimatePolicyID(3),-3
771.0,0,ClimatePolicyID(4),0
771.0,1,ClimatePolicyID(4),-2
771.0,2,ClimatePolicyID(4),-1
771.0,3,ClimatePolicyID(4),-2
771.0,4,ClimatePolicyID(4),-2
771.0,5,ClimatePolicyID(4),-2
771.0,6,ClimatePolicyID(4),-1
771.0,7,ClimatePolicyID(4),-2
771.0,0,ClimatePolicyID(5),-3
771.0,1,ClimatePolicyID(5),-2
771.0,2,ClimatePolicyID(5),-2
771.0,3,ClimatePolicyID(5),-2
771.0,4,ClimatePolicyID(5),-2
771.0,5,ClimatePolicyID(5),-2
771.0,6,ClimatePolicyID(5),-2
771.0,7,ClimatePolicyID(5),-2
771.0,0,ClimatePolicyID(6),-2
771.0,1,ClimatePolicyID(6),-2
771.0,2,ClimatePolicyID(6),-2
771.0,3,ClimatePolicyID(6),-2
771.0,4,ClimatePolicyID(6),-2
771.0,5,ClimatePolicyID(6),-2
771.0,6,ClimatePolicyID(6),-2
771.0,7,ClimatePolicyID(6),-2
1555.0,0,ClimatePolicyID(1),3
1555.0,1,ClimatePolicyID(1),3
1555.0,2,ClimatePolicyID(1),2
1555.0,3,ClimatePolicyID(1),2
1555.0,4,ClimatePolicyID(1),3
1555.0,5,ClimatePolicyID(1),2
1555.0,6,ClimatePolicyID(1),2
1555.0,7,ClimatePolicyID(1),3
1555.0,0,ClimatePolicyID(2),3
1555.0,1,ClimatePolicyID(2),2
1555.0,2,ClimatePolicyID(2),2
1555.0,3,ClimatePolicyID(2),2
1555.0,4,ClimatePolicyID(2),2
1555.0,5,ClimatePolicyID(2),2
1555.0,6,ClimatePolicyID(2),2
1555.0,7,ClimatePolicyID(2),2
1555.0,0,ClimatePolicyID(3),-1
1555.0,1,ClimatePolicyID(3),-1
1555.0,2,ClimatePolicyID(3),-1
1555.0,3,ClimatePolicyID(3),-1
1555.0,4,ClimatePolicyID(3),-1
1555.0,5,ClimatePolicyID(3),-1
1555.0,6,ClimatePolicyID(3),1
1555.0,7,ClimatePolicyID(3),-1
1555.0,0,ClimatePolicyID(4),3
1555.0,1,ClimatePolicyID(4),2
1555.0,2,ClimatePolicyID(4),2
1555.0,3,ClimatePolicyID(4),2
1555.0,4,ClimatePolicyID(4),2
1555.0,5,ClimatePolicyID(4),2
1555.0,6,ClimatePolicyID(4),2
1555.0,7,ClimatePolicyID(4),2
1555.0,0,ClimatePolicyID(5),3
1555.0,1,ClimatePolicyID(5),2
1555.0,2,ClimatePolicyID(5),2
1555.0,3,ClimatePolicyID(5),2
1555.0,4,ClimatePolicyID(5),2
1555.0,5,ClimatePolicyID(5),2
1555.0,6,ClimatePolicyID(5),2
1555.0,7,ClimatePolicyID(5),2
1555.0,0,ClimatePolicyID(6),2
1555.0,1,ClimatePolicyID(6),2
1555.0,2,ClimatePolicyID(6),1
1555.0,3,ClimatePolicyID(6),2
1555.0,4,ClimatePolicyID(6),1
1555.0,5,ClimatePolicyID(6),2
1555.0,6,ClimatePolicyID(6),1
1555.0,7,ClimatePolicyID(6),1
991.0,0,ClimatePolicyID(1),0
991.0,1,ClimatePolicyID(1),1
991.0,2,ClimatePolicyID(1),1
991.0,3,ClimatePolicyID(1),1
991.0,4,ClimatePolicyID(1),1
991.0,5,ClimatePolicyID(1),1
991.0,6,ClimatePolicyID(1),1
991.0,7,ClimatePolicyID(1),1
991.0,0,ClimatePolicyID(2),0
991.0,1,ClimatePolicyID(2),0
991.0,2,ClimatePolicyID(2),1
991.0,3,ClimatePolicyID(2),0
991.0,4,ClimatePolicyID(2),1
991.0,5,ClimatePolicyID(2),1
991.0,6,ClimatePolicyID(2),1
991.0,7,ClimatePolicyID(2),0
991.0,0,ClimatePolicyID(3),0
991.0,1,ClimatePolicyID(3),-1
991.0,2,ClimatePolicyID(3),-1
991.0,3,ClimatePolicyID(3),-1
991.0,4,ClimatePolicyID(3),-1
991.0,5,ClimatePolicyID(3),-1
991.0,6,ClimatePolicyID(3),-1
991.0,7,ClimatePolicyID(3),-1
991.0,0,ClimatePolicyID(4),0
991.0,1,ClimatePolicyID(4),0
991.0,2,ClimatePolicyID(4),1
991.0,3,ClimatePolicyID(4),1
991.0,4,ClimatePolicyID(4),1
991.0,5,ClimatePolicyID(4),0
991.0,6,ClimatePolicyID(4),1
991.0,7,ClimatePolicyID(4),1
991.0,0,ClimatePolicyID(5),0
991.0,1,ClimatePolicyID(5),0
991.0,2,ClimatePolicyID(5),1
991.0,3,ClimatePolicyID(5),0
991.0,4,ClimatePolicyID(5),0
991.0,5,ClimatePolicyID(5),1
991.0,6,ClimatePolicyID(5),1
991.0,7,ClimatePolicyID(5),1
991.0,0,ClimatePolicyID(6),0
991.0,1,ClimatePolicyID(6),0
991.0,2,ClimatePolicyID(6),1
991.0,3,ClimatePolicyID(6),1
991.0,4,ClimatePolicyID(6),1
991.0,5,ClimatePolicyID(6),1
991.0,6,ClimatePolicyID(6),1
991.0,7,ClimatePolicyID(6),1
164.0,0,ClimatePolicyID(1),2
164.0,1,ClimatePolicyID(1),2
164.0,2,ClimatePolicyID(1),2
164.0,3,ClimatePolicyID(1),2
164.0,4,ClimatePolicyID(1),2
164.0,5,ClimatePolicyID(1),2
164.0,6,ClimatePolicyID(1),2
164.0,7,ClimatePolicyID(1),2
164.0,0,ClimatePolicyID(2),2
164.0,1,ClimatePolicyID(2),2
164.0,2,ClimatePolicyID(2),2
164.0,3,ClimatePolicyID(2),2
164.0,4,ClimatePolicyID(2),2
164.0,5,ClimatePolicyID(2),2
164.0,6,ClimatePolicyID(2),2
164.0,7,ClimatePolicyID(2),2
164.0,0,ClimatePolicyID(3),-2
164.0,1,ClimatePolicyID(3),1
164.0,2,ClimatePolicyID(3),-1
164.0,3,ClimatePolicyID(3),2
164.0,4,ClimatePolicyID(3),1
164.0,5,ClimatePolicyID(3),1
164.0,6,ClimatePolicyID(3),-1
164.0,7,ClimatePolicyID(3),-1
164.0,0,ClimatePolicyID(4),1
164.0,1,ClimatePolicyID(4),1
164.0,2,ClimatePolicyID(4),1
164.0,3,ClimatePolicyID(4),1
164.0,4,ClimatePolicyID(4),1
164.0,5,ClimatePolicyID(4),1
164.0,6,ClimatePolicyID(4),1
164.0,7,ClimatePolicyID(4),1
164.0,0,ClimatePolicyID(5),1
164.0,1,ClimatePolicyID(5),1
164.0,2,ClimatePolicyID(5),2
164.0,3,ClimatePolicyID(5),2
164.0,4,ClimatePolicyID(5),1
164.0,5,ClimatePolicyID(5),2
164.0,6,ClimatePolicyID(5),1
164.0,7,ClimatePolicyID(5),2
164.0,0,ClimatePolicyID(6),1
164.0,1,ClimatePolicyID(6),2
164.0,2,ClimatePolicyID(6),2
164.0,3,ClimatePolicyID(6),2
164.0,4,ClimatePolicyID(6),2
164.0,5,ClimatePolicyID(6),2
164.0,6,ClimatePolicyID(6),2
164.0,7,ClimatePolicyID(6),2
1244.0,0,ClimatePolicyID(1),3
1244.0,1,ClimatePolicyID(1),3
1244.0,2,ClimatePolicyID(1),3
1244.0,3,ClimatePolicyID(1),3
1244.0,4,ClimatePolicyID(1),3
1244.0,5,ClimatePolicyID(1),3
1244.0,6,ClimatePolicyID(1),3
1244.0,7,ClimatePolicyID(1),3
1244.0,0,ClimatePolicyID(2),-1
1244.0,1,ClimatePolicyID(2),-2
1244.0,2,ClimatePolicyID(2),-2
1244.0,3,ClimatePolicyID(2),-2
1244.0,4,ClimatePolicyID(2),-2
1244.0,5,ClimatePolicyID(2),-2
1244.0,6,ClimatePolicyID(2),-2
1244.0,7,ClimatePolicyID(2),-2
1244.0,0,ClimatePolicyID(3),-2
1244.0,1,ClimatePolicyID(3),-2
1244.0,2,ClimatePolicyID(3),-2
1244.0,3,ClimatePolicyID(3),-2
1244.0,4,ClimatePolicyID(3),-2
1244.0,5,ClimatePolicyID(3),-2
1244.0,6,ClimatePolicyID(3),-2
1244.0,7,ClimatePolicyID(3),-2
1244.0,0,ClimatePolicyID(4),1
1244.0,1,ClimatePolicyID(4),1
1244.0,2,ClimatePolicyID(4),-1
1244.0,3,ClimatePolicyID(4),1
1244.0,4,ClimatePolicyID(4),0
1244.0,5,ClimatePolicyID(4),1
1244.0,6,ClimatePolicyID(4),1
1244.0,7,ClimatePolicyID(4),0
1244.0,0,ClimatePolicyID(5),1
1244.0,1,ClimatePolicyID(5),2
1244.0,2,ClimatePolicyID(5),2
1244.0,3,ClimatePolicyID(5),2
1244.0,4,ClimatePolicyID(5),2
1244.0,5,ClimatePolicyID(5),1
1244.0,6,ClimatePolicyID(5),2
1244.0,7,ClimatePolicyID(5),2
1244.0,0,ClimatePolicyID(6),0
1244.0,1,ClimatePolicyID(6),-2
1244.0,2,ClimatePolicyID(6),-2
1244.0,3,ClimatePolicyID(6),-2
1244.0,4,ClimatePolicyID(6),-2
1244.0,5,ClimatePolicyID(6),-2
1244.0,6,ClimatePolicyID(6),-2
1244.0,7,ClimatePolicyID(6),-2
853.0,0,ClimatePolicyID(1),3
853.0,1,ClimatePolicyID(1),2
853.0,2,ClimatePolicyID(1),2
853.0,3,ClimatePolicyID(1),3
853.0,4,ClimatePolicyID(1),2
853.0,5,ClimatePolicyID(1),2
853.0,6,ClimatePolicyID(1),3
853.0,7,ClimatePolicyID(1),2
853.0,0,ClimatePolicyID(2),0
853.0,1,ClimatePolicyID(2),0
853.0,2,ClimatePolicyID(2),0
853.0,3,ClimatePolicyID(2),0
853.0,4,ClimatePolicyID(2),0
853.0,5,ClimatePolicyID(2),-1
853.0,6,ClimatePolicyID(2),0
853.0,7,ClimatePolicyID(2),0
853.0,0,ClimatePolicyID(3),-3
853.0,1,ClimatePolicyID(3),-2
853.0,2,ClimatePolicyID(3),-2
853.0,3,ClimatePolicyID(3),-2
853.0,4,ClimatePolicyID(3),-3
853.0,5,ClimatePolicyID(3),-2
853.0,6,ClimatePolicyID(3),-3
853.0,7,ClimatePolicyID(3),-2
853.0,0,ClimatePolicyID(4),1
853.0,1,ClimatePolicyID(4),1
853.0,2,ClimatePolicyID(4),2
853.0,3,ClimatePolicyID(4),1
853.0,4,ClimatePolicyID(4),1
853.0,5,ClimatePolicyID(4),1
853.0,6,ClimatePolicyID(4),1
853.0,7,ClimatePolicyID(4),1
853.0,0,ClimatePolicyID(5),-3
853.0,1,ClimatePolicyID(5),-2
853.0,2,ClimatePolicyID(5),-2
853.0,3,ClimatePolicyID(5),-2
853.0,4,ClimatePolicyID(5),-2
853.0,5,ClimatePolicyID(5),-2
853.0,6,ClimatePolicyID(5),-2
853.0,7,ClimatePolicyID(5),-2
853.0,0,ClimatePolicyID(6),2
853.0,1,ClimatePolicyID(6),1
853.0,2,ClimatePolicyID(6),1
853.0,3,ClimatePolicyID(6),1
853.0,4,ClimatePolicyID(6),1
853.0,5,ClimatePolicyID(6),1
853.0,6,ClimatePolicyID(6),1
853.0,7,ClimatePolicyID(6),1
519.0,0,ClimatePolicyID(1),2
519.0,1,ClimatePolicyID(1),2
519.0,2,ClimatePolicyID(1),2
