agent_id,day,policy_id,numeric
989.0,0,ClimatePolicyID(3),1
989.0,1,ClimatePolicyID(3),2
989.0,2,ClimatePolicyID(3),2
989.0,3,ClimatePolicyID(3),1
989.0,4,ClimatePolicyID(3),2
1431.0,0,ClimatePolicyID(3),-3
1431.0,1,ClimatePolicyID(3),-3
1431.0,2,ClimatePolicyID(3),-3
1431.0,3,ClimatePolicyID(3),-3
1431.0,4,ClimatePolicyID(3),-3
1311.0,0,ClimatePolicyID(3),-1
1311.0,1,ClimatePolicyID(3),-1
1311.0,2,ClimatePolicyID(3),-1
1311.0,3,ClimatePolicyID(3),-1
1311.0,4,ClimatePolicyID(3),-1
1264.0,0,ClimatePolicyID(3),-3
1264.0,1,ClimatePolicyID(3),-3
1264.0,2,ClimatePolicyID(3),-3
1264.0,3,ClimatePolicyID(3),-3
1264.0,4,ClimatePolicyID(3),-3
468.0,0,ClimatePolicyID(3),-2
468.0,1,ClimatePolicyID(3),-2
468.0,2,ClimatePolicyID(3),-1
468.0,3,ClimatePolicyID(3),-1
468.0,4,ClimatePolicyID(3),-2
331.0,0,ClimatePolicyID(3),3
331.0,1,ClimatePolicyID(3),3
331.0,2,ClimatePolicyID(3),3
331.0,3,ClimatePolicyID(3),3
331.0,4,ClimatePolicyID(3),3
1729.0,0,ClimatePolicyID(3),1
1729.0,1,ClimatePolicyID(3),1
1729.0,2,ClimatePolicyID(3),2
1729.0,3,ClimatePolicyID(3),2
1729.0,4,ClimatePolicyID(3),2
848.0,0,ClimatePolicyID(3),-3
848.0,1,ClimatePolicyID(3),-3
848.0,2,ClimatePolicyID(3),-3
848.0,3,ClimatePolicyID(3),-2
848.0,4,ClimatePolicyID(3),-2
934.0,0,ClimatePolicyID(3),-3
934.0,1,ClimatePolicyID(3),-3
934.0,2,ClimatePolicyID(3),-3
934.0,3,ClimatePolicyID(3),-3
934.0,4,ClimatePolicyID(3),-3
1304.0,0,ClimatePolicyID(3),1
1304.0,1,ClimatePolicyID(3),2
1304.0,2,ClimatePolicyID(3),1
1304.0,3,ClimatePolicyID(3),1
1304.0,4,ClimatePolicyID(3),1
363.0,0,ClimatePolicyID(3),-2
363.0,1,ClimatePolicyID(3),-2
363.0,2,ClimatePolicyID(3),-2
363.0,3,ClimatePolicyID(3),-2
363.0,4,ClimatePolicyID(3),-2
