day,phase,message_type,sender_type,sender_id,sender_side,recipient_id,recipient_scope,policy_id,package_scope,policy_ids_json,message_text
1,P-B,political_broadcast,political_agent,agent_b,anti_climate,498.0,broadcast,ClimatePolicyID(3),,[],"Ban the sale of new petrol cars by 2030? I oppose it — strongly. This is another Westminster diktat from the Green Blob, handed down by people who’ve never filled a tractor with diesel or struggled to get to work when the bus doesn’t run. For ordinary folk a petrol ban means forced expense, scrapped livelihoods and fewer choices. Electric cars are fine for some, but not everyone can afford them, charge them where they live, or rely on them for long rural journeys and farm work.

Pushing through this ban by 2030 will hit working families, haulage firms, farmers and small businesses hardest — the very backbone of Britain. It’s ideologically-driven policy dressed up as climate virtue-signalling, and it leaves households with higher bills and hidden taxes to pay for charging networks and subsidies. Instead of top-down bans, let’s invest in British energy, stop green levies on bills, and focus on practical solutions that don’t punish drivers. Scrap the 2030 petrol car ban — restore common-sense freedom and protect livelihoods."
1,P-B,political_broadcast,political_agent,agent_b,anti_climate,1744.0,broadcast,ClimatePolicyID(3),,[],"Ban the sale of new petrol cars by 2030? I oppose it — strongly. This is another Westminster diktat from the Green Blob, handed down by people who’ve never filled a tractor with diesel or struggled to get to work when the bus doesn’t run. For ordinary folk a petrol ban means forced expense, scrapped livelihoods and fewer choices. Electric cars are fine for some, but not everyone can afford them, charge them where they live, or rely on them for long rural journeys and farm work.

Pushing through this ban by 2030 will hit working families, haulage firms, farmers and small businesses hardest — the very backbone of Britain. It’s ideologically-driven policy dressed up as climate virtue-signalling, and it leaves households with higher bills and hidden taxes to pay for charging networks and subsidies. Instead of top-down bans, let’s invest in British energy, stop green levies on bills, and focus on practical solutions that don’t punish drivers. Scrap the 2030 petrol car ban — restore common-sense freedom and protect livelihoods."
1,P-B,political_broadcast,political_agent,agent_b,anti_climate,693.0,broadcast,ClimatePolicyID(3),,[],"Ban the sale of new petrol cars by 2030? I oppose it — strongly. This is another Westminster diktat from the Green Blob, handed down by people who’ve never filled a tractor with diesel or struggled to get to work when the bus doesn’t run. For ordinary folk a petrol ban means forced expense, scrapped livelihoods and fewer choices. Electric cars are fine for some, but not everyone can afford them, charge them where they live, or rely on them for long rural journeys and farm work.

Pushing through this ban by 2030 will hit working families, haulage firms, farmers and small businesses hardest — the very backbone of Britain. It’s ideologically-driven policy dressed up as climate virtue-signalling, and it leaves households with higher bills and hidden taxes to pay for charging networks and subsidies. Instead of top-down bans, let’s invest in British energy, stop green levies on bills, and focus on practical solutions that don’t punish drivers. Scrap the 2030 petrol car ban — restore common-sense freedom and protect livelihoods."
1,P-B,political_broadcast,political_agent,agent_b,anti_climate,65.0,broadcast,ClimatePolicyID(3),,[],"Ban the sale of new petrol cars by 2030? I oppose it — strongly. This is another Westminster diktat from the Green Blob, handed down by people who’ve never filled a tractor with diesel or struggled to get to work when the bus doesn’t run. For ordinary folk a petrol ban means forced expense, scrapped livelihoods and fewer choices. Electric cars are fine for some, but not everyone can afford them, charge them where they live, or rely on them for long rural journeys and farm work.

Pushing through this ban by 2030 will hit working families, haulage firms, farmers and small businesses hardest — the very backbone of Britain. It’s ideologically-driven policy dressed up as climate virtue-signalling, and it leaves households with higher bills and hidden taxes to pay for charging networks and subsidies. Instead of top-down bans, let’s invest in British energy, stop green levies on bills, and focus on practical solutions that don’t punish drivers. Scrap the 2030 petrol car ban — restore common-sense freedom and protect livelihoods."
1,P-B,political_broadcast,political_agent,agent_b,anti_climate,487.0,broadcast,ClimatePolicyID(3),,[],"Ban the sale of new petrol cars by 2030? I oppose it — strongly. This is another Westminster diktat from the Green Blob, handed down by people who’ve never filled a tractor with diesel or struggled to get to work when the bus doesn’t run. For ordinary folk a petrol ban means forced expense, scrapped livelihoods and fewer choices. Electric cars are fine for some, but not everyone can afford them, charge them where they live, or rely on them for long rural journeys and farm work.

Pushing through this ban by 2030 will hit working families, haulage firms, farmers and small businesses hardest — the very backbone of Britain. It’s ideologically-driven policy dressed up as climate virtue-signalling, and it leaves households with higher bills and hidden taxes to pay for charging networks and subsidies. Instead of top-down bans, let’s invest in British energy, stop green levies on bills, and focus on practical solutions that don’t punish drivers. Scrap the 2030 petrol car ban — restore common-sense freedom and protect livelihoods."
1,P-B,political_broadcast,political_agent,agent_b,anti_climate,1451.0,broadcast,ClimatePolicyID(3),,[],"Ban the sale of new petrol cars by 2030? I oppose it — strongly. This is another Westminster diktat from the Green Blob, handed down by people who’ve never filled a tractor with diesel or struggled to get to work when the bus doesn’t run. For ordinary folk a petrol ban means forced expense, scrapped livelihoods and fewer choices. Electric cars are fine for some, but not everyone can afford them, charge them where they live, or rely on them for long rural journeys and farm work.

Pushing through this ban by 2030 will hit working families, haulage firms, farmers and small businesses hardest — the very backbone of Britain. It’s ideologically-driven policy dressed up as climate virtue-signalling, and it leaves households with higher bills and hidden taxes to pay for charging networks and subsidies. Instead of top-down bans, let’s invest in British energy, stop green levies on bills, and focus on practical solutions that don’t punish drivers. Scrap the 2030 petrol car ban — restore common-sense freedom and protect livelihoods."
1,P-B,political_broadcast,political_agent,agent_b,anti_climate,1407.0,broadcast,ClimatePolicyID(3),,[],"Ban the sale of new petrol cars by 2030? I oppose it — strongly. This is another Westminster diktat from the Green Blob, handed down by people who’ve never filled a tractor with diesel or struggled to get to work when the bus doesn’t run. For ordinary folk a petrol ban means forced expense, scrapped livelihoods and fewer choices. Electric cars are fine for some, but not everyone can afford them, charge them where they live, or rely on them for long rural journeys and farm work.

Pushing through this ban by 2030 will hit working families, haulage firms, farmers and small businesses hardest — the very backbone of Britain. It’s ideologically-driven policy dressed up as climate virtue-signalling, and it leaves households with higher bills and hidden taxes to pay for charging networks and subsidies. Instead of top-down bans, let’s invest in British energy, stop green levies on bills, and focus on practical solutions that don’t punish drivers. Scrap the 2030 petrol car ban — restore common-sense freedom and protect livelihoods."
1,P-B,political_broadcast,political_agent,agent_b,anti_climate,858.0,broadcast,ClimatePolicyID(3),,[],"Ban the sale of new petrol cars by 2030? I oppose it — strongly. This is another Westminster diktat from the Green Blob, handed down by people who’ve never filled a tractor with diesel or struggled to get to work when the bus doesn’t run. For ordinary folk a petrol ban means forced expense, scrapped livelihoods and fewer choices. Electric cars are fine for some, but not everyone can afford them, charge them where they live, or rely on them for long rural journeys and farm work.

Pushing through this ban by 2030 will hit working families, haulage firms, farmers and small businesses hardest — the very backbone of Britain. It’s ideologically-driven policy dressed up as climate virtue-signalling, and it leaves households with higher bills and hidden taxes to pay for charging networks and subsidies. Instead of top-down bans, let’s invest in British energy, stop green levies on bills, and focus on practical solutions that don’t punish drivers. Scrap the 2030 petrol car ban — restore common-sense freedom and protect livelihoods."
1,P-B,political_broadcast,political_agent,agent_b,anti_climate,1406.0,broadcast,ClimatePolicyID(3),,[],"Ban the sale of new petrol cars by 2030? I oppose it — strongly. This is another Westminster diktat from the Green Blob, handed down by people who’ve never filled a tractor with diesel or struggled to get to work when the bus doesn’t run. For ordinary folk a petrol ban means forced expense, scrapped livelihoods and fewer choices. Electric cars are fine for some, but not everyone can afford them, charge them where they live, or rely on them for long rural journeys and farm work.

Pushing through this ban by 2030 will hit working families, haulage firms, farmers and small businesses hardest — the very backbone of Britain. It’s ideologically-driven policy dressed up as climate virtue-signalling, and it leaves households with higher bills and hidden taxes to pay for charging networks and subsidies. Instead of top-down bans, let’s invest in British energy, stop green levies on bills, and focus on practical solutions that don’t punish drivers. Scrap the 2030 petrol car ban — restore common-sense freedom and protect livelihoods."
1,P-B,political_broadcast,political_agent,agent_b,anti_climate,989.0,broadcast,ClimatePolicyID(3),,[],"Ban the sale of new petrol cars by 2030? I oppose it — strongly. This is another Westminster diktat from the Green Blob, handed down by people who’ve never filled a tractor with diesel or struggled to get to work when the bus doesn’t run. For ordinary folk a petrol ban means forced expense, scrapped livelihoods and fewer choices. Electric cars are fine for some, but not everyone can afford them, charge them where they live, or rely on them for long rural journeys and farm work.

Pushing through this ban by 2030 will hit working families, haulage firms, farmers and small businesses hardest — the very backbone of Britain. It’s ideologically-driven policy dressed up as climate virtue-signalling, and it leaves households with higher bills and hidden taxes to pay for charging networks and subsidies. Instead of top-down bans, let’s invest in British energy, stop green levies on bills, and focus on practical solutions that don’t punish drivers. Scrap the 2030 petrol car ban — restore common-sense freedom and protect livelihoods."
1,P-B,political_broadcast,political_agent,agent_b,anti_climate,1431.0,broadcast,ClimatePolicyID(3),,[],"Ban the sale of new petrol cars by 2030? I oppose it — strongly. This is another Westminster diktat from the Green Blob, handed down by people who’ve never filled a tractor with diesel or struggled to get to work when the bus doesn’t run. For ordinary folk a petrol ban means forced expense, scrapped livelihoods and fewer choices. Electric cars are fine for some, but not everyone can afford them, charge them where they live, or rely on them for long rural journeys and farm work.

Pushing through this ban by 2030 will hit working families, haulage firms, farmers and small businesses hardest — the very backbone of Britain. It’s ideologically-driven policy dressed up as climate virtue-signalling, and it leaves households with higher bills and hidden taxes to pay for charging networks and subsidies. Instead of top-down bans, let’s invest in British energy, stop green levies on bills, and focus on practical solutions that don’t punish drivers. Scrap the 2030 petrol car ban — restore common-sense freedom and protect livelihoods."
1,P-B,political_broadcast,political_agent,agent_b,anti_climate,1311.0,broadcast,ClimatePolicyID(3),,[],"Ban the sale of new petrol cars by 2030? I oppose it — strongly. This is another Westminster diktat from the Green Blob, handed down by people who’ve never filled a tractor with diesel or struggled to get to work when the bus doesn’t run. For ordinary folk a petrol ban means forced expense, scrapped livelihoods and fewer choices. Electric cars are fine for some, but not everyone can afford them, charge them where they live, or rely on them for long rural journeys and farm work.

Pushing through this ban by 2030 will hit working families, haulage firms, farmers and small businesses hardest — the very backbone of Britain. It’s ideologically-driven policy dressed up as climate virtue-signalling, and it leaves households with higher bills and hidden taxes to pay for charging networks and subsidies. Instead of top-down bans, let’s invest in British energy, stop green levies on bills, and focus on practical solutions that don’t punish drivers. Scrap the 2030 petrol car ban — restore common-sense freedom and protect livelihoods."
1,P-B,political_broadcast,political_agent,agent_b,anti_climate,848.0,broadcast,ClimatePolicyID(3),,[],"Ban the sale of new petrol cars by 2030? I oppose it — strongly. This is another Westminster diktat from the Green Blob, handed down by people who’ve never filled a tractor with diesel or struggled to get to work when the bus doesn’t run. For ordinary folk a petrol ban means forced expense, scrapped livelihoods and fewer choices. Electric cars are fine for some, but not everyone can afford them, charge them where they live, or rely on them for long rural journeys and farm work.

Pushing through this ban by 2030 will hit working families, haulage firms, farmers and small businesses hardest — the very backbone of Britain. It’s ideologically-driven policy dressed up as climate virtue-signalling, and it leaves households with higher bills and hidden taxes to pay for charging networks and subsidies. Instead of top-down bans, let’s invest in British energy, stop green levies on bills, and focus on practical solutions that don’t punish drivers. Scrap the 2030 petrol car ban — restore common-sense freedom and protect livelihoods."
1,P-B,political_broadcast,political_agent,agent_b,anti_climate,934.0,broadcast,ClimatePolicyID(3),,[],"Ban the sale of new petrol cars by 2030? I oppose it — strongly. This is another Westminster diktat from the Green Blob, handed down by people who’ve never filled a tractor with diesel or struggled to get to work when the bus doesn’t run. For ordinary folk a petrol ban means forced expense, scrapped livelihoods and fewer choices. Electric cars are fine for some, but not everyone can afford them, charge them where they live, or rely on them for long rural journeys and farm work.

Pushing through this ban by 2030 will hit working families, haulage firms, farmers and small businesses hardest — the very backbone of Britain. It’s ideologically-driven policy dressed up as climate virtue-signalling, and it leaves households with higher bills and hidden taxes to pay for charging networks and subsidies. Instead of top-down bans, let’s invest in British energy, stop green levies on bills, and focus on practical solutions that don’t punish drivers. Scrap the 2030 petrol car ban — restore common-sense freedom and protect livelihoods."
1,P-B,political_broadcast,political_agent,agent_b,anti_climate,1304.0,broadcast,ClimatePolicyID(3),,[],"Ban the sale of new petrol cars by 2030? I oppose it — strongly. This is another Westminster diktat from the Green Blob, handed down by people who’ve never filled a tractor with diesel or struggled to get to work when the bus doesn’t run. For ordinary folk a petrol ban means forced expense, scrapped livelihoods and fewer choices. Electric cars are fine for some, but not everyone can afford them, charge them where they live, or rely on them for long rural journeys and farm work.

Pushing through this ban by 2030 will hit working families, haulage firms, farmers and small businesses hardest — the very backbone of Britain. It’s ideologically-driven policy dressed up as climate virtue-signalling, and it leaves households with higher bills and hidden taxes to pay for charging networks and subsidies. Instead of top-down bans, let’s invest in British energy, stop green levies on bills, and focus on practical solutions that don’t punish drivers. Scrap the 2030 petrol car ban — restore common-sense freedom and protect livelihoods."
2,P-B,political_broadcast,political_agent,agent_b,anti_climate,684.0,broadcast,ClimatePolicyID(3),,[],"I strongly oppose the plan to ban the sale of new petrol cars by 2030. This is another Westminster edict from the Green Blob — an ideological crusade that will hit ordinary people hardest. Working families, tradespeople, and farmers rely on petrol vehicles to get the job done. Forcing a rapid switch to electric cars will push up costs, wreck rural life where chargers are scarce, and strand those who can’t afford pricey new models.

This isn’t about cleaner air for the nation; it’s about imposing elite preferences on hard-working Brits. Charging infrastructure is patchy, batteries degrade, and the electricity price hikes from green levies mean running an EV won’t be cheap. Small businesses and van drivers will face crippling replacement bills. Instead of punishing drivers, government should focus on affordable, practical energy and improved transport choices — not draconian bans dreamed up in Whitehall.

Scrap the 2030 petrol ban. Stop the War on Drivers. Protect jobs, rural communities, and household budgets — put common sense before costly climate dogma."
2,P-B,political_broadcast,political_agent,agent_b,anti_climate,615.0,broadcast,ClimatePolicyID(3),,[],"I strongly oppose the plan to ban the sale of new petrol cars by 2030. This is another Westminster edict from the Green Blob — an ideological crusade that will hit ordinary people hardest. Working families, tradespeople, and farmers rely on petrol vehicles to get the job done. Forcing a rapid switch to electric cars will push up costs, wreck rural life where chargers are scarce, and strand those who can’t afford pricey new models.

This isn’t about cleaner air for the nation; it’s about imposing elite preferences on hard-working Brits. Charging infrastructure is patchy, batteries degrade, and the electricity price hikes from green levies mean running an EV won’t be cheap. Small businesses and van drivers will face crippling replacement bills. Instead of punishing drivers, government should focus on affordable, practical energy and improved transport choices — not draconian bans dreamed up in Whitehall.

Scrap the 2030 petrol ban. Stop the War on Drivers. Protect jobs, rural communities, and household budgets — put common sense before costly climate dogma."
2,P-B,political_broadcast,political_agent,agent_b,anti_climate,822.0,broadcast,ClimatePolicyID(3),,[],"I strongly oppose the plan to ban the sale of new petrol cars by 2030. This is another Westminster edict from the Green Blob — an ideological crusade that will hit ordinary people hardest. Working families, tradespeople, and farmers rely on petrol vehicles to get the job done. Forcing a rapid switch to electric cars will push up costs, wreck rural life where chargers are scarce, and strand those who can’t afford pricey new models.

This isn’t about cleaner air for the nation; it’s about imposing elite preferences on hard-working Brits. Charging infrastructure is patchy, batteries degrade, and the electricity price hikes from green levies mean running an EV won’t be cheap. Small businesses and van drivers will face crippling replacement bills. Instead of punishing drivers, government should focus on affordable, practical energy and improved transport choices — not draconian bans dreamed up in Whitehall.

Scrap the 2030 petrol ban. Stop the War on Drivers. Protect jobs, rural communities, and household budgets — put common sense before costly climate dogma."
2,P-B,political_broadcast,political_agent,agent_b,anti_climate,1355.0,broadcast,ClimatePolicyID(3),,[],"I strongly oppose the plan to ban the sale of new petrol cars by 2030. This is another Westminster edict from the Green Blob — an ideological crusade that will hit ordinary people hardest. Working families, tradespeople, and farmers rely on petrol vehicles to get the job done. Forcing a rapid switch to electric cars will push up costs, wreck rural life where chargers are scarce, and strand those who can’t afford pricey new models.

This isn’t about cleaner air for the nation; it’s about imposing elite preferences on hard-working Brits. Charging infrastructure is patchy, batteries degrade, and the electricity price hikes from green levies mean running an EV won’t be cheap. Small businesses and van drivers will face crippling replacement bills. Instead of punishing drivers, government should focus on affordable, practical energy and improved transport choices — not draconian bans dreamed up in Whitehall.

Scrap the 2030 petrol ban. Stop the War on Drivers. Protect jobs, rural communities, and household budgets — put common sense before costly climate dogma."
2,P-B,political_broadcast,political_agent,agent_b,anti_climate,1925.0,broadcast,ClimatePolicyID(3),,[],"I strongly oppose the plan to ban the sale of new petrol cars by 2030. This is another Westminster edict from the Green Blob — an ideological crusade that will hit ordinary people hardest. Working families, tradespeople, and farmers rely on petrol vehicles to get the job done. Forcing a rapid switch to electric cars will push up costs, wreck rural life where chargers are scarce, and strand those who can’t afford pricey new models.

This isn’t about cleaner air for the nation; it’s about imposing elite preferences on hard-working Brits. Charging infrastructure is patchy, batteries degrade, and the electricity price hikes from green levies mean running an EV won’t be cheap. Small businesses and van drivers will face crippling replacement bills. Instead of punishing drivers, government should focus on affordable, practical energy and improved transport choices — not draconian bans dreamed up in Whitehall.

Scrap the 2030 petrol ban. Stop the War on Drivers. Protect jobs, rural communities, and household budgets — put common sense before costly climate dogma."
2,P-B,political_broadcast,political_agent,agent_b,anti_climate,498.0,broadcast,ClimatePolicyID(3),,[],"I strongly oppose the plan to ban the sale of new petrol cars by 2030. This is another Westminster edict from the Green Blob — an ideological crusade that will hit ordinary people hardest. Working families, tradespeople, and farmers rely on petrol vehicles to get the job done. Forcing a rapid switch to electric cars will push up costs, wreck rural life where chargers are scarce, and strand those who can’t afford pricey new models.

This isn’t about cleaner air for the nation; it’s about imposing elite preferences on hard-working Brits. Charging infrastructure is patchy, batteries degrade, and the electricity price hikes from green levies mean running an EV won’t be cheap. Small businesses and van drivers will face crippling replacement bills. Instead of punishing drivers, government should focus on affordable, practical energy and improved transport choices — not draconian bans dreamed up in Whitehall.

Scrap the 2030 petrol ban. Stop the War on Drivers. Protect jobs, rural communities, and household budgets — put common sense before costly climate dogma."
2,P-B,political_broadcast,political_agent,agent_b,anti_climate,1744.0,broadcast,ClimatePolicyID(3),,[],"I strongly oppose the plan to ban the sale of new petrol cars by 2030. This is another Westminster edict from the Green Blob — an ideological crusade that will hit ordinary people hardest. Working families, tradespeople, and farmers rely on petrol vehicles to get the job done. Forcing a rapid switch to electric cars will push up costs, wreck rural life where chargers are scarce, and strand those who can’t afford pricey new models.

This isn’t about cleaner air for the nation; it’s about imposing elite preferences on hard-working Brits. Charging infrastructure is patchy, batteries degrade, and the electricity price hikes from green levies mean running an EV won’t be cheap. Small businesses and van drivers will face crippling replacement bills. Instead of punishing drivers, government should focus on affordable, practical energy and improved transport choices — not draconian bans dreamed up in Whitehall.

Scrap the 2030 petrol ban. Stop the War on Drivers. Protect jobs, rural communities, and household budgets — put common sense before costly climate dogma."
2,P-B,political_broadcast,political_agent,agent_b,anti_climate,693.0,broadcast,ClimatePolicyID(3),,[],"I strongly oppose the plan to ban the sale of new petrol cars by 2030. This is another Westminster edict from the Green Blob — an ideological crusade that will hit ordinary people hardest. Working families, tradespeople, and farmers rely on petrol vehicles to get the job done. Forcing a rapid switch to electric cars will push up costs, wreck rural life where chargers are scarce, and strand those who can’t afford pricey new models.

This isn’t about cleaner air for the nation; it’s about imposing elite preferences on hard-working Brits. Charging infrastructure is patchy, batteries degrade, and the electricity price hikes from green levies mean running an EV won’t be cheap. Small businesses and van drivers will face crippling replacement bills. Instead of punishing drivers, government should focus on affordable, practical energy and improved transport choices — not draconian bans dreamed up in Whitehall.

Scrap the 2030 petrol ban. Stop the War on Drivers. Protect jobs, rural communities, and household budgets — put common sense before costly climate dogma."
2,P-B,political_broadcast,political_agent,agent_b,anti_climate,65.0,broadcast,ClimatePolicyID(3),,[],"I strongly oppose the plan to ban the sale of new petrol cars by 2030. This is another Westminster edict from the Green Blob — an ideological crusade that will hit ordinary people hardest. Working families, tradespeople, and farmers rely on petrol vehicles to get the job done. Forcing a rapid switch to electric cars will push up costs, wreck rural life where chargers are scarce, and strand those who can’t afford pricey new models.

This isn’t about cleaner air for the nation; it’s about imposing elite preferences on hard-working Brits. Charging infrastructure is patchy, batteries degrade, and the electricity price hikes from green levies mean running an EV won’t be cheap. Small businesses and van drivers will face crippling replacement bills. Instead of punishing drivers, government should focus on affordable, practical energy and improved transport choices — not draconian bans dreamed up in Whitehall.

Scrap the 2030 petrol ban. Stop the War on Drivers. Protect jobs, rural communities, and household budgets — put common sense before costly climate dogma."
