agent_id,day,policy_id,numeric
1269.0,5,ClimatePolicyID(5),2
381.0,0,ClimatePolicyID(5),2
381.0,1,ClimatePolicyID(5),1
381.0,2,ClimatePolicyID(5),1
381.0,3,ClimatePolicyID(5),1
381.0,4,ClimatePolicyID(5),-1
381.0,5,ClimatePolicyID(5),0
1339.0,0,ClimatePolicyID(5),3
1339.0,1,ClimatePolicyID(5),2
1339.0,2,ClimatePolicyID(5),2
1339.0,3,ClimatePolicyID(5),2
1339.0,4,ClimatePolicyID(5),2
1339.0,5,ClimatePolicyID(5),2
