day,phase,message_type,sender_type,sender_id,sender_side,recipient_id,recipient_scope,policy_id,package_scope,policy_ids_json,message_text
1,C,peer_message,citizen,541.0,,1923.0,direct,ClimatePolicyID(5),,[],"I broadly support government policies that place a carbon tax on fossil fuels and return the revenues to people as a dividend. I like that it aligns price signals with reducing emissions while helping households, especially low- and middle-income ones, with the transition, though I’d want strong protections to avoid regressive effects and clear plans for how the money is actually recycled and used."
2,P-A,political_broadcast,political_agent,agent_a,pro_climate,1923.0,broadcast,ClimatePolicyID(5),,[],"I strongly support government policies that impose a carbon tax on fossil fuel sales and distribute the revenues to the public, a plan often called carbon fee and dividend. This approach does three crucial things: it prices the true cost of pollution, it drives a rapid shift to cleaner energy, and it puts money back into people’s pockets, especially households who are most affected by bills.

By taxing carbon at the source, we disincentivise fossil fuels and encourage investment in home insulation, heat pumps, and renewable power. Clarity and fairness matter: every year, the revenue is returned equally or progressively to households, helping renters and low-income families cover energy costs as we transition. This keeps energy affordable while accelerating the rollout of energy efficiency and local renewables.

Critically, it avoids the pitfalls of corporate bailouts and protects public services. It aligns with the common good, funds a just transition, and supports thriving, greener communities. Real Hope, Real Change: carbon fees with dividend is a practical, principled step toward a fairer, cleaner Britain."
2,P-A,political_broadcast,political_agent,agent_a,pro_climate,528.0,broadcast,ClimatePolicyID(5),,[],"I strongly support government policies that impose a carbon tax on fossil fuel sales and distribute the revenues to the public, a plan often called carbon fee and dividend. This approach does three crucial things: it prices the true cost of pollution, it drives a rapid shift to cleaner energy, and it puts money back into people’s pockets, especially households who are most affected by bills.

By taxing carbon at the source, we disincentivise fossil fuels and encourage investment in home insulation, heat pumps, and renewable power. Clarity and fairness matter: every year, the revenue is returned equally or progressively to households, helping renters and low-income families cover energy costs as we transition. This keeps energy affordable while accelerating the rollout of energy efficiency and local renewables.

Critically, it avoids the pitfalls of corporate bailouts and protects public services. It aligns with the common good, funds a just transition, and supports thriving, greener communities. Real Hope, Real Change: carbon fees with dividend is a practical, principled step toward a fairer, cleaner Britain."
2,P-A,political_broadcast,political_agent,agent_a,pro_climate,541.0,broadcast,ClimatePolicyID(5),,[],"I strongly support government policies that impose a carbon tax on fossil fuel sales and distribute the revenues to the public, a plan often called carbon fee and dividend. This approach does three crucial things: it prices the true cost of pollution, it drives a rapid shift to cleaner energy, and it puts money back into people’s pockets, especially households who are most affected by bills.

By taxing carbon at the source, we disincentivise fossil fuels and encourage investment in home insulation, heat pumps, and renewable power. Clarity and fairness matter: every year, the revenue is returned equally or progressively to households, helping renters and low-income families cover energy costs as we transition. This keeps energy affordable while accelerating the rollout of energy efficiency and local renewables.

Critically, it avoids the pitfalls of corporate bailouts and protects public services. It aligns with the common good, funds a just transition, and supports thriving, greener communities. Real Hope, Real Change: carbon fees with dividend is a practical, principled step toward a fairer, cleaner Britain."
2,P-A,political_broadcast,political_agent,agent_a,pro_climate,1545.0,broadcast,ClimatePolicyID(5),,[],"I strongly support government policies that impose a carbon tax on fossil fuel sales and distribute the revenues to the public, a plan often called carbon fee and dividend. This approach does three crucial things: it prices the true cost of pollution, it drives a rapid shift to cleaner energy, and it puts money back into people’s pockets, especially households who are most affected by bills.

By taxing carbon at the source, we disincentivise fossil fuels and encourage investment in home insulation, heat pumps, and renewable power. Clarity and fairness matter: every year, the revenue is returned equally or progressively to households, helping renters and low-income families cover energy costs as we transition. This keeps energy affordable while accelerating the rollout of energy efficiency and local renewables.

Critically, it avoids the pitfalls of corporate bailouts and protects public services. It aligns with the common good, funds a just transition, and supports thriving, greener communities. Real Hope, Real Change: carbon fees with dividend is a practical, principled step toward a fairer, cleaner Britain."
2,P-A,political_broadcast,political_agent,agent_a,pro_climate,1309.0,broadcast,ClimatePolicyID(5),,[],"I strongly support government policies that impose a carbon tax on fossil fuel sales and distribute the revenues to the public, a plan often called carbon fee and dividend. This approach does three crucial things: it prices the true cost of pollution, it drives a rapid shift to cleaner energy, and it puts money back into people’s pockets, especially households who are most affected by bills.

By taxing carbon at the source, we disincentivise fossil fuels and encourage investment in home insulation, heat pumps, and renewable power. Clarity and fairness matter: every year, the revenue is returned equally or progressively to households, helping renters and low-income families cover energy costs as we transition. This keeps energy affordable while accelerating the rollout of energy efficiency and local renewables.

Critically, it avoids the pitfalls of corporate bailouts and protects public services. It aligns with the common good, funds a just transition, and supports thriving, greener communities. Real Hope, Real Change: carbon fees with dividend is a practical, principled step toward a fairer, cleaner Britain."
2,P-B,political_broadcast,political_agent,agent_b,anti_climate,541.0,broadcast,ClimatePolicyID(5),,[],"I oppose carbon taxes dressed up as “dividends.” It’s the same Green Blob tactic: push a costly ideology from Westminster onto hardworking Brits while pretending the benefits trickle down to the public. A carbon tax hits families where it hurts most—on heating bills, groceries, and petrol for the commute. It’s a stealth tax that inflates energy costs, drives inflation, and squeezes small businesses and farmers who can least afford extra red tape.

The so-called dividend sounds generous, but it’s a mirage. Bureaucrats in Whitehall will skim off administration costs, timing glitches, and mischief in how payments are issued. Meanwhile, the price signal punishes productive work and makes British energy more expensive than it needs to be. We should be helping households by cutting green levies, boosting domestic energy production, and restoring energy sovereignty—not layering another tax on the British public.

Scrap punitive carbon schemes. Stop the war on drivers, stop the regulatory creep, and put power back in the hands of everyday people. Restoring Britain’s energy prosperity means resisting costly, ideologically driven carbon taxes. Net Zero is Net Poverty. Scrap it to cut energy bills."
2,P-B,political_broadcast,political_agent,agent_b,anti_climate,1545.0,broadcast,ClimatePolicyID(5),,[],"I oppose carbon taxes dressed up as “dividends.” It’s the same Green Blob tactic: push a costly ideology from Westminster onto hardworking Brits while pretending the benefits trickle down to the public. A carbon tax hits families where it hurts most—on heating bills, groceries, and petrol for the commute. It’s a stealth tax that inflates energy costs, drives inflation, and squeezes small businesses and farmers who can least afford extra red tape.

The so-called dividend sounds generous, but it’s a mirage. Bureaucrats in Whitehall will skim off administration costs, timing glitches, and mischief in how payments are issued. Meanwhile, the price signal punishes productive work and makes British energy more expensive than it needs to be. We should be helping households by cutting green levies, boosting domestic energy production, and restoring energy sovereignty—not layering another tax on the British public.

Scrap punitive carbon schemes. Stop the war on drivers, stop the regulatory creep, and put power back in the hands of everyday people. Restoring Britain’s energy prosperity means resisting costly, ideologically driven carbon taxes. Net Zero is Net Poverty. Scrap it to cut energy bills."
2,C,peer_message,citizen,1923.0,,541.0,direct,ClimatePolicyID(5),,[],"I’m fairly open to carbon fee and dividend in principle, especially if the revenues are returned to people in a fair, transparent way and used to fund public services and a just transition. The design matters a lot to me: it should protect renters and low-income households, avoid regressive impacts, and have strong public oversight. Overall, I’m leaning toward cautious support, but only with robust safeguards and clear governance."
2,C,peer_message,citizen,1923.0,,528.0,direct,ClimatePolicyID(5),,[],"I’m fairly open to carbon fee and dividend in principle, especially if the revenues are returned to people in a fair, transparent way and used to fund public services and a just transition. The design matters a lot to me: it should protect renters and low-income households, avoid regressive impacts, and have strong public oversight. Overall, I’m leaning toward cautious support, but only with robust safeguards and clear governance."
2,C,peer_message,citizen,528.0,,1923.0,direct,ClimatePolicyID(5),,[],"I’m cautiously supportive of carbon fee and dividend. A transparent carbon tax can price pollution, spur cleaner energy, and returning the revenues to households—especially helping renters and lower-income families—fits my view on fairness and public accountability. I’d want strong safeguards to prevent rebates from being captured by the wealthier or corporations and solid oversight to ensure revenues invest in affordable green investments and public services."
2,C,peer_message,citizen,541.0,,1923.0,direct,ClimatePolicyID(5),,[],"I’m cautiously supportive of carbon fee and dividend in principle, because it prices pollution, helps reduce emissions, and returns money to households to offset higher energy costs. However, I want to see strong protections for vulnerable groups (renters, energy-poor households, small businesses) and clear, democratic governance over how revenues are used before I’m fully on board. If designed well, it could advance environmental and equity goals; if not, it risks regressive impacts and lost trust."
3,P-A,political_broadcast,political_agent,agent_a,pro_climate,1923.0,broadcast,ClimatePolicyID(5),,[],"I strongly support government policies that impose a carbon tax on fossil fuel sales and distribute the revenues to the public as a dividend. This approach aligns with the Green Party values of fairness, transparency, and practical action to tackle the climate emergency. A well-designed carbon fee and dividend makes polluters pay while returning the proceeds to households, helping families on tight budgets and reducing energy poverty. It sends a clear price signal: fossil fuels become more expensive as they should, driving investment in clean, affordable options like home insulation, public transport, and rooftop renewables. Importantly, the dividend protects households, ensuring that lower- and middle-income families are not overburdened while the wealthier use more carbon and contribute more.

This policy also levels the playing field for businesses: those who innovate to cut emissions thrive, while high-carbon practices become obsolete. Revenue can fund a just transition—insulation for cold homes, better public services, and affordable, reliable public transport. This is Real Hope, Real Change: a fairer, greener Britain where the costs of inaction are distributed fairly and the benefits of cleaner energy reach everyone. For the Common Good, I support carbon tax with dividend."
3,P-A,political_broadcast,political_agent,agent_a,pro_climate,528.0,broadcast,ClimatePolicyID(5),,[],"I strongly support government policies that impose a carbon tax on fossil fuel sales and distribute the revenues to the public as a dividend. This approach aligns with the Green Party values of fairness, transparency, and practical action to tackle the climate emergency. A well-designed carbon fee and dividend makes polluters pay while returning the proceeds to households, helping families on tight budgets and reducing energy poverty. It sends a clear price signal: fossil fuels become more expensive as they should, driving investment in clean, affordable options like home insulation, public transport, and rooftop renewables. Importantly, the dividend protects households, ensuring that lower- and middle-income families are not overburdened while the wealthier use more carbon and contribute more.

This policy also levels the playing field for businesses: those who innovate to cut emissions thrive, while high-carbon practices become obsolete. Revenue can fund a just transition—insulation for cold homes, better public services, and affordable, reliable public transport. This is Real Hope, Real Change: a fairer, greener Britain where the costs of inaction are distributed fairly and the benefits of cleaner energy reach everyone. For the Common Good, I support carbon tax with dividend."
3,P-A,political_broadcast,political_agent,agent_a,pro_climate,541.0,broadcast,ClimatePolicyID(5),,[],"I strongly support government policies that impose a carbon tax on fossil fuel sales and distribute the revenues to the public as a dividend. This approach aligns with the Green Party values of fairness, transparency, and practical action to tackle the climate emergency. A well-designed carbon fee and dividend makes polluters pay while returning the proceeds to households, helping families on tight budgets and reducing energy poverty. It sends a clear price signal: fossil fuels become more expensive as they should, driving investment in clean, affordable options like home insulation, public transport, and rooftop renewables. Importantly, the dividend protects households, ensuring that lower- and middle-income families are not overburdened while the wealthier use more carbon and contribute more.

This policy also levels the playing field for businesses: those who innovate to cut emissions thrive, while high-carbon practices become obsolete. Revenue can fund a just transition—insulation for cold homes, better public services, and affordable, reliable public transport. This is Real Hope, Real Change: a fairer, greener Britain where the costs of inaction are distributed fairly and the benefits of cleaner energy reach everyone. For the Common Good, I support carbon tax with dividend."
3,P-A,political_broadcast,political_agent,agent_a,pro_climate,1545.0,broadcast,ClimatePolicyID(5),,[],"I strongly support government policies that impose a carbon tax on fossil fuel sales and distribute the revenues to the public as a dividend. This approach aligns with the Green Party values of fairness, transparency, and practical action to tackle the climate emergency. A well-designed carbon fee and dividend makes polluters pay while returning the proceeds to households, helping families on tight budgets and reducing energy poverty. It sends a clear price signal: fossil fuels become more expensive as they should, driving investment in clean, affordable options like home insulation, public transport, and rooftop renewables. Importantly, the dividend protects households, ensuring that lower- and middle-income families are not overburdened while the wealthier use more carbon and contribute more.

This policy also levels the playing field for businesses: those who innovate to cut emissions thrive, while high-carbon practices become obsolete. Revenue can fund a just transition—insulation for cold homes, better public services, and affordable, reliable public transport. This is Real Hope, Real Change: a fairer, greener Britain where the costs of inaction are distributed fairly and the benefits of cleaner energy reach everyone. For the Common Good, I support carbon tax with dividend."
3,P-A,political_broadcast,political_agent,agent_a,pro_climate,1309.0,broadcast,ClimatePolicyID(5),,[],"I strongly support government policies that impose a carbon tax on fossil fuel sales and distribute the revenues to the public as a dividend. This approach aligns with the Green Party values of fairness, transparency, and practical action to tackle the climate emergency. A well-designed carbon fee and dividend makes polluters pay while returning the proceeds to households, helping families on tight budgets and reducing energy poverty. It sends a clear price signal: fossil fuels become more expensive as they should, driving investment in clean, affordable options like home insulation, public transport, and rooftop renewables. Importantly, the dividend protects households, ensuring that lower- and middle-income families are not overburdened while the wealthier use more carbon and contribute more.

This policy also levels the playing field for businesses: those who innovate to cut emissions thrive, while high-carbon practices become obsolete. Revenue can fund a just transition—insulation for cold homes, better public services, and affordable, reliable public transport. This is Real Hope, Real Change: a fairer, greener Britain where the costs of inaction are distributed fairly and the benefits of cleaner energy reach everyone. For the Common Good, I support carbon tax with dividend."
3,P-B,political_broadcast,political_agent,agent_b,anti_climate,541.0,broadcast,ClimatePolicyID(5),,[],"Oppose carbon fee and dividend as sold by the elites. This ""carbon tax"" is a costly, ideologue-driven trap that hits ordinary families hardest while the Westminster bubble pretends it’s a win. A levy on fossil fuels raises energy bills, groceries, and transport costs, feeding inflation and driving small businesses into the red. Even if some of the revenue is handed back, the real-world impact is a tax hike disguised as redistribution. It sovreigns-lists households into propping up a phantom climate plan while central planners micromanage every choice from heat to travel. 

We need real, tangible relief: scrap pointless Net Zero targets, unlock domestic energy production in the North Sea, drop green levies from bills, and restore British energy sovereignty. Let families keep more of their pay, let farms and local businesses thrive, and stop the War on Drivers and rural disruption from woke policy. Net Zero is net poverty for hardworking people. Scrap it to cut energy bills and rebuild prosperity. Restoring Britain’s Power and Prosperity starts with rejecting this tax grab."
3,P-B,political_broadcast,political_agent,agent_b,anti_climate,1545.0,broadcast,ClimatePolicyID(5),,[],"Oppose carbon fee and dividend as sold by the elites. This ""carbon tax"" is a costly, ideologue-driven trap that hits ordinary families hardest while the Westminster bubble pretends it’s a win. A levy on fossil fuels raises energy bills, groceries, and transport costs, feeding inflation and driving small businesses into the red. Even if some of the revenue is handed back, the real-world impact is a tax hike disguised as redistribution. It sovreigns-lists households into propping up a phantom climate plan while central planners micromanage every choice from heat to travel. 

We need real, tangible relief: scrap pointless Net Zero targets, unlock domestic energy production in the North Sea, drop green levies from bills, and restore British energy sovereignty. Let families keep more of their pay, let farms and local businesses thrive, and stop the War on Drivers and rural disruption from woke policy. Net Zero is net poverty for hardworking people. Scrap it to cut energy bills and rebuild prosperity. Restoring Britain’s Power and Prosperity starts with rejecting this tax grab."
3,C,peer_message,citizen,1923.0,,541.0,direct,ClimatePolicyID(5),,[],"I’m cautiously supportive in principle. A carbon fee and dividend could reduce pollution, help fund public services, and shield households—especially renters and low-income households—from energy costs, but only if the design is transparent, progressive, and robustly audited to prevent regressive effects and misuse. I’d want strong governance and regional consideration (like in Wales) before fully backing it."
3,C,peer_message,citizen,1923.0,,528.0,direct,ClimatePolicyID(5),,[],"I’m cautiously supportive in principle. A carbon fee and dividend could reduce pollution, help fund public services, and shield households—especially renters and low-income households—from energy costs, but only if the design is transparent, progressive, and robustly audited to prevent regressive effects and misuse. I’d want strong governance and regional consideration (like in Wales) before fully backing it."
3,C,peer_message,citizen,528.0,,1923.0,direct,ClimatePolicyID(5),,[],"I strongly support government policies that impose a carbon tax on fossil fuel sales and distribute the revenues to the public (carbon fee and dividend). It prices pollution, encourages cleaner choices, and the dividend helps offset costs for households, especially those on lower incomes, while supporting a fair transition."
3,C,peer_message,citizen,541.0,,1923.0,direct,ClimatePolicyID(5),,[],"I’m cautiously supportive of a carbon fee and dividend, especially if the design protects low-income households and renters and uses revenues to cut bills or fund efficiency programs. The key for me is strong transparency, safeguards against regressive effects, and clear public benefits from the revenue. If those elements are robust, it aligns with my environmental and equity values; if not, I’d want significant changes."
4,P-A,political_broadcast,political_agent,agent_a,pro_climate,1923.0,broadcast,ClimatePolicyID(5),,[],"I strongly support government policies that impose a carbon tax on fossil fuel sales and distribute the revenues to the public (carbon fee and dividend). This approach is practical, fair, and aligned with the real, urgent need to cut emissions while protecting households from climate shocks.

First, a carbon fee creates a clear economic incentive to reduce fossil fuel use. By making polluting energy more expensive, homes and businesses will invest in insulation, energy efficiency, and cleaner electricity—driving down bills in the long term. Crucially, returning the revenue to people through dividends ensures the burden doesn’t fall hardest on those with lower incomes, making the transition fairer.

Second, funds from the dividend can fuel public investments that matter: home insulation programs, affordable and rapid expansion of renewable energy, and better public transport. This fits the Green vision of Public Ownership: when the public pays the price for carbon, the benefits—clean air, lower bills, thriving communities—are felt by the many, not the few.

Lastly, revenue recycling can be designed to protect vulnerable households, compensate for higher transport costs, and fund a just transition for workers in fossil-fuel sectors. Real Hope, Real Change: carbon pricing with dividend strengthens the Commons and accelerates a fair, greener Britain."
4,P-A,political_broadcast,political_agent,agent_a,pro_climate,528.0,broadcast,ClimatePolicyID(5),,[],"I strongly support government policies that impose a carbon tax on fossil fuel sales and distribute the revenues to the public (carbon fee and dividend). This approach is practical, fair, and aligned with the real, urgent need to cut emissions while protecting households from climate shocks.

First, a carbon fee creates a clear economic incentive to reduce fossil fuel use. By making polluting energy more expensive, homes and businesses will invest in insulation, energy efficiency, and cleaner electricity—driving down bills in the long term. Crucially, returning the revenue to people through dividends ensures the burden doesn’t fall hardest on those with lower incomes, making the transition fairer.

Second, funds from the dividend can fuel public investments that matter: home insulation programs, affordable and rapid expansion of renewable energy, and better public transport. This fits the Green vision of Public Ownership: when the public pays the price for carbon, the benefits—clean air, lower bills, thriving communities—are felt by the many, not the few.

Lastly, revenue recycling can be designed to protect vulnerable households, compensate for higher transport costs, and fund a just transition for workers in fossil-fuel sectors. Real Hope, Real Change: carbon pricing with dividend strengthens the Commons and accelerates a fair, greener Britain."
4,P-A,political_broadcast,political_agent,agent_a,pro_climate,541.0,broadcast,ClimatePolicyID(5),,[],"I strongly support government policies that impose a carbon tax on fossil fuel sales and distribute the revenues to the public (carbon fee and dividend). This approach is practical, fair, and aligned with the real, urgent need to cut emissions while protecting households from climate shocks.

First, a carbon fee creates a clear economic incentive to reduce fossil fuel use. By making polluting energy more expensive, homes and businesses will invest in insulation, energy efficiency, and cleaner electricity—driving down bills in the long term. Crucially, returning the revenue to people through dividends ensures the burden doesn’t fall hardest on those with lower incomes, making the transition fairer.

Second, funds from the dividend can fuel public investments that matter: home insulation programs, affordable and rapid expansion of renewable energy, and better public transport. This fits the Green vision of Public Ownership: when the public pays the price for carbon, the benefits—clean air, lower bills, thriving communities—are felt by the many, not the few.

Lastly, revenue recycling can be designed to protect vulnerable households, compensate for higher transport costs, and fund a just transition for workers in fossil-fuel sectors. Real Hope, Real Change: carbon pricing with dividend strengthens the Commons and accelerates a fair, greener Britain."
4,P-A,political_broadcast,political_agent,agent_a,pro_climate,1545.0,broadcast,ClimatePolicyID(5),,[],"I strongly support government policies that impose a carbon tax on fossil fuel sales and distribute the revenues to the public (carbon fee and dividend). This approach is practical, fair, and aligned with the real, urgent need to cut emissions while protecting households from climate shocks.

First, a carbon fee creates a clear economic incentive to reduce fossil fuel use. By making polluting energy more expensive, homes and businesses will invest in insulation, energy efficiency, and cleaner electricity—driving down bills in the long term. Crucially, returning the revenue to people through dividends ensures the burden doesn’t fall hardest on those with lower incomes, making the transition fairer.

Second, funds from the dividend can fuel public investments that matter: home insulation programs, affordable and rapid expansion of renewable energy, and better public transport. This fits the Green vision of Public Ownership: when the public pays the price for carbon, the benefits—clean air, lower bills, thriving communities—are felt by the many, not the few.

Lastly, revenue recycling can be designed to protect vulnerable households, compensate for higher transport costs, and fund a just transition for workers in fossil-fuel sectors. Real Hope, Real Change: carbon pricing with dividend strengthens the Commons and accelerates a fair, greener Britain."
4,P-A,political_broadcast,political_agent,agent_a,pro_climate,1309.0,broadcast,ClimatePolicyID(5),,[],"I strongly support government policies that impose a carbon tax on fossil fuel sales and distribute the revenues to the public (carbon fee and dividend). This approach is practical, fair, and aligned with the real, urgent need to cut emissions while protecting households from climate shocks.

First, a carbon fee creates a clear economic incentive to reduce fossil fuel use. By making polluting energy more expensive, homes and businesses will invest in insulation, energy efficiency, and cleaner electricity—driving down bills in the long term. Crucially, returning the revenue to people through dividends ensures the burden doesn’t fall hardest on those with lower incomes, making the transition fairer.

Second, funds from the dividend can fuel public investments that matter: home insulation programs, affordable and rapid expansion of renewable energy, and better public transport. This fits the Green vision of Public Ownership: when the public pays the price for carbon, the benefits—clean air, lower bills, thriving communities—are felt by the many, not the few.

Lastly, revenue recycling can be designed to protect vulnerable households, compensate for higher transport costs, and fund a just transition for workers in fossil-fuel sectors. Real Hope, Real Change: carbon pricing with dividend strengthens the Commons and accelerates a fair, greener Britain."
