agent_id,day,index_name,package_scope,package_index
556.0,1,ProClimatePolSupp,climate_policy_package,2.5
556.0,2,ProClimatePolSupp,climate_policy_package,2.5
556.0,3,ProClimatePolSupp,climate_policy_package,2.5
556.0,4,ProClimatePolSupp,climate_policy_package,2.6666666666666665
556.0,5,ProClimatePolSupp,climate_policy_package,2.6666666666666665
752.0,0,ProClimatePolSupp,climate_policy_package,-1.1666666666666667
752.0,1,ProClimatePolSupp,climate_policy_package,-0.5
752.0,2,ProClimatePolSupp,climate_policy_package,-0.3333333333333333
752.0,3,ProClimatePolSupp,climate_policy_package,-0.3333333333333333
752.0,4,ProClimatePolSupp,climate_policy_package,-0.5
752.0,5,ProClimatePolSupp,climate_policy_package,-0.3333333333333333
1001.0,0,ProClimatePolSupp,climate_policy_package,0.5
1001.0,1,ProClimatePolSupp,climate_policy_package,0.6666666666666666
1001.0,2,ProClimatePolSupp,climate_policy_package,0.6666666666666666
1001.0,3,ProClimatePolSupp,climate_policy_package,0.6666666666666666
1001.0,4,ProClimatePolSupp,climate_policy_package,0.6666666666666666
1001.0,5,ProClimatePolSupp,climate_policy_package,1.3333333333333333
440.0,0,ProClimatePolSupp,climate_policy_package,1.5
440.0,1,ProClimatePolSupp,climate_policy_package,1.8333333333333333
440.0,2,ProClimatePolSupp,climate_policy_package,1.8333333333333333
440.0,3,ProClimatePolSupp,climate_policy_package,2.5
440.0,4,ProClimatePolSupp,climate_policy_package,1.8333333333333333
440.0,5,ProClimatePolSupp,climate_policy_package,1.8333333333333333
1250.0,0,ProClimatePolSupp,climate_policy_package,0.6666666666666666
1250.0,1,ProClimatePolSupp,climate_policy_package,1.1666666666666667
1250.0,2,ProClimatePolSupp,climate_policy_package,1.8333333333333333
1250.0,3,ProClimatePolSupp,climate_policy_package,1.8333333333333333
1250.0,4,ProClimatePolSupp,climate_policy_package,1.8333333333333333
1250.0,5,ProClimatePolSupp,climate_policy_package,1.8333333333333333
355.0,0,ProClimatePolSupp,climate_policy_package,2.6666666666666665
355.0,1,ProClimatePolSupp,climate_policy_package,2.6666666666666665
355.0,2,ProClimatePolSupp,climate_policy_package,2.6666666666666665
355.0,3,ProClimatePolSupp,climate_policy_package,2.6666666666666665
355.0,4,ProClimatePolSupp,climate_policy_package,2.6666666666666665
355.0,5,ProClimatePolSupp,climate_policy_package,2.6666666666666665
1904.0,0,ProClimatePolSupp,climate_policy_package,-1.5
1904.0,1,ProClimatePolSupp,climate_policy_package,-1.3333333333333333
1904.0,2,ProClimatePolSupp,climate_policy_package,-1.3333333333333333
1904.0,3,ProClimatePolSupp,climate_policy_package,-1.3333333333333333
1904.0,4,ProClimatePolSupp,climate_policy_package,-1.3333333333333333
1904.0,5,ProClimatePolSupp,climate_policy_package,-1.3333333333333333
1900.0,0,ProClimatePolSupp,climate_policy_package,0.5
1900.0,1,ProClimatePolSupp,climate_policy_package,0.6666666666666666
1900.0,2,ProClimatePolSupp,climate_policy_package,0.8333333333333334
1900.0,3,ProClimatePolSupp,climate_policy_package,0.6666666666666666
1900.0,4,ProClimatePolSupp,climate_policy_package,0.8333333333333334
1900.0,5,ProClimatePolSupp,climate_policy_package,0.6666666666666666
620.0,0,ProClimatePolSupp,climate_policy_package,-0.6666666666666666
620.0,1,ProClimatePolSupp,climate_policy_package,-0.8333333333333334
620.0,2,ProClimatePolSupp,climate_policy_package,-0.6666666666666666
620.0,3,ProClimatePolSupp,climate_policy_package,-0.8333333333333334
620.0,4,ProClimatePolSupp,climate_policy_package,-0.8333333333333334
620.0,5,ProClimatePolSupp,climate_policy_package,-0.6666666666666666
1454.0,0,ProClimatePolSupp,climate_policy_package,-0.3333333333333333
1454.0,1,ProClimatePolSupp,climate_policy_package,-0.16666666666666666
1454.0,2,ProClimatePolSupp,climate_policy_package,-0.16666666666666666
1454.0,3,ProClimatePolSupp,climate_policy_package,-0.16666666666666666
1454.0,4,ProClimatePolSupp,climate_policy_package,-0.16666666666666666
1454.0,5,ProClimatePolSupp,climate_policy_package,0.0
1723.0,0,ProClimatePolSupp,climate_policy_package,-0.6666666666666666
1723.0,1,ProClimatePolSupp,climate_policy_package,-0.6666666666666666
1723.0,2,ProClimatePolSupp,climate_policy_package,-0.6666666666666666
1723.0,3,ProClimatePolSupp,climate_policy_package,-0.6666666666666666
1723.0,4,ProClimatePolSupp,climate_policy_package,-0.6666666666666666
1723.0,5,ProClimatePolSupp,climate_policy_package,-0.6666666666666666
806.0,0,ProClimatePolSupp,climate_policy_package,2.0
806.0,1,ProClimatePolSupp,climate_policy_package,2.3333333333333335
806.0,2,ProClimatePolSupp,climate_policy_package,2.3333333333333335
806.0,3,ProClimatePolSupp,climate_policy_package,2.3333333333333335
806.0,4,ProClimatePolSupp,climate_policy_package,2.3333333333333335
806.0,5,ProClimatePolSupp,climate_policy_package,2.5
1269.0,0,ProClimatePolSupp,climate_policy_package,2.1666666666666665
1269.0,1,ProClimatePolSupp,climate_policy_package,2.5
1269.0,2,ProClimatePolSupp,climate_policy_package,2.5
1269.0,3,ProClimatePolSupp,climate_policy_package,2.5
1269.0,4,ProClimatePolSupp,climate_policy_package,2.5
1269.0,5,ProClimatePolSupp,climate_policy_package,2.5
381.0,0,ProClimatePolSupp,climate_policy_package,0.3333333333333333
381.0,1,ProClimatePolSupp,climate_policy_package,0.6666666666666666
381.0,2,ProClimatePolSupp,climate_policy_package,0.8333333333333334
381.0,3,ProClimatePolSupp,climate_policy_package,0.6666666666666666
381.0,4,ProClimatePolSupp,climate_policy_package,0.8333333333333334
381.0,5,ProClimatePolSupp,climate_policy_package,0.8333333333333334
1339.0,0,ProClimatePolSupp,climate_policy_package,0.16666666666666666
1339.0,1,ProClimatePolSupp,climate_policy_package,1.6666666666666667
1339.0,2,ProClimatePolSupp,climate_policy_package,1.8333333333333333
1339.0,3,ProClimatePolSupp,climate_policy_package,1.8333333333333333
1339.0,4,ProClimatePolSupp,climate_policy_package,1.8333333333333333
1339.0,5,ProClimatePolSupp,climate_policy_package,1.6666666666666667
828.0,0,ProClimatePolSupp,climate_policy_package,-1.0
828.0,1,ProClimatePolSupp,climate_policy_package,1.5
828.0,2,ProClimatePolSupp,climate_policy_package,1.1666666666666667
828.0,3,ProClimatePolSupp,climate_policy_package,1.3333333333333333
828.0,4,ProClimatePolSupp,climate_policy_package,1.5
828.0,5,ProClimatePolSupp,climate_policy_package,1.3333333333333333
252.0,0,ProClimatePolSupp,climate_policy_package,-2.1666666666666665
252.0,1,ProClimatePolSupp,climate_policy_package,-1.5
252.0,2,ProClimatePolSupp,climate_policy_package,-2.1666666666666665
252.0,3,ProClimatePolSupp,climate_policy_package,-2.1666666666666665
252.0,4,ProClimatePolSupp,climate_policy_package,-2.1666666666666665
252.0,5,ProClimatePolSupp,climate_policy_package,-2.1666666666666665
1065.0,0,ProClimatePolSupp,climate_policy_package,1.0
1065.0,1,ProClimatePolSupp,climate_policy_package,1.3333333333333333
1065.0,2,ProClimatePolSupp,climate_policy_package,1.3333333333333333
1065.0,3,ProClimatePolSupp,climate_policy_package,1.1666666666666667
1065.0,4,ProClimatePolSupp,climate_policy_package,1.3333333333333333
1065.0,5,ProClimatePolSupp,climate_policy_package,1.3333333333333333
740.0,0,ProClimatePolSupp,climate_policy_package,2.5
740.0,1,ProClimatePolSupp,climate_policy_package,2.8333333333333335
740.0,2,ProClimatePolSupp,climate_policy_package,2.8333333333333335
740.0,3,ProClimatePolSupp,climate_policy_package,2.6666666666666665
740.0,4,ProClimatePolSupp,climate_policy_package,2.6666666666666665
740.0,5,ProClimatePolSupp,climate_policy_package,2.8333333333333335
1373.0,0,ProClimatePolSupp,climate_policy_package,0.6666666666666666
1373.0,1,ProClimatePolSupp,climate_policy_package,1.0
1373.0,2,ProClimatePolSupp,climate_policy_package,1.0
1373.0,3,ProClimatePolSupp,climate_policy_package,1.0
1373.0,4,ProClimatePolSupp,climate_policy_package,1.0
1373.0,5,ProClimatePolSupp,climate_policy_package,1.0
1833.0,0,ProClimatePolSupp,climate_policy_package,-0.16666666666666666
1833.0,1,ProClimatePolSupp,climate_policy_package,0.0
1833.0,2,ProClimatePolSupp,climate_policy_package,0.16666666666666666
1833.0,3,ProClimatePolSupp,climate_policy_package,0.0
1833.0,4,ProClimatePolSupp,climate_policy_package,0.16666666666666666
1833.0,5,ProClimatePolSupp,climate_policy_package,0.16666666666666666
238.0,0,ProClimatePolSupp,climate_policy_package,-0.6666666666666666
238.0,1,ProClimatePolSupp,climate_policy_package,-0.5
238.0,2,ProClimatePolSupp,climate_policy_package,-0.5
238.0,3,ProClimatePolSupp,climate_policy_package,0.0
238.0,4,ProClimatePolSupp,climate_policy_package,-0.5
238.0,5,ProClimatePolSupp,climate_policy_package,-0.5
1343.0,0,ProClimatePolSupp,climate_policy_package,-1.6666666666666667
1343.0,1,ProClimatePolSupp,climate_policy_package,-1.0
1343.0,2,ProClimatePolSupp,climate_policy_package,-1.0
1343.0,3,ProClimatePolSupp,climate_policy_package,-1.0
1343.0,4,ProClimatePolSupp,climate_policy_package,-1.0
1343.0,5,ProClimatePolSupp,climate_policy_package,-1.0
416.0,0,ProClimatePolSupp,climate_policy_package,2.1666666666666665
416.0,1,ProClimatePolSupp,climate_policy_package,2.5
416.0,2,ProClimatePolSupp,climate_policy_package,2.5
416.0,3,ProClimatePolSupp,climate_policy_package,2.5
416.0,4,ProClimatePolSupp,climate_policy_package,2.1666666666666665
416.0,5,ProClimatePolSupp,climate_policy_package,2.5
155.0,0,ProClimatePolSupp,climate_policy_package,0.6666666666666666
155.0,1,ProClimatePolSupp,climate_policy_package,1.1666666666666667
155.0,2,ProClimatePolSupp,climate_policy_package,1.0
155.0,3,ProClimatePolSupp,climate_policy_package,1.0
155.0,4,ProClimatePolSupp,climate_policy_package,1.1666666666666667
155.0,5,ProClimatePolSupp,climate_policy_package,1.1666666666666667
1635.0,0,ProClimatePolSupp,climate_policy_package,2.3333333333333335
1635.0,1,ProClimatePolSupp,climate_policy_package,2.3333333333333335
1635.0,2,ProClimatePolSupp,climate_policy_package,2.3333333333333335
1635.0,3,ProClimatePolSupp,climate_policy_package,2.3333333333333335
1635.0,4,ProClimatePolSupp,climate_policy_package,2.3333333333333335
1635.0,5,ProClimatePolSupp,climate_policy_package,2.3333333333333335
1382.0,0,ProClimatePolSupp,climate_policy_package,0.8333333333333334
1382.0,1,ProClimatePolSupp,climate_policy_package,2.6666666666666665
1382.0,2,ProClimatePolSupp,climate_policy_package,2.6666666666666665
1382.0,3,ProClimatePolSupp,climate_policy_package,2.6666666666666665
1382.0,4,ProClimatePolSupp,climate_policy_package,2.6666666666666665
1382.0,5,ProClimatePolSupp,climate_policy_package,2.6666666666666665
1535.0,0,ProClimatePolSupp,climate_policy_package,0.8333333333333334
1535.0,1,ProClimatePolSupp,climate_policy_package,1.5
1535.0,2,ProClimatePolSupp,climate_policy_package,1.5
1535.0,3,ProClimatePolSupp,climate_policy_package,1.3333333333333333
1535.0,4,ProClimatePolSupp,climate_policy_package,1.3333333333333333
1535.0,5,ProClimatePolSupp,climate_policy_package,1.1666666666666667
1404.0,0,ProClimatePolSupp,climate_policy_package,-0.8333333333333334
1404.0,1,ProClimatePolSupp,climate_policy_package,-0.16666666666666666
1404.0,2,ProClimatePolSupp,climate_policy_package,-0.16666666666666666
1404.0,3,ProClimatePolSupp,climate_policy_package,0.16666666666666666
1404.0,4,ProClimatePolSupp,climate_policy_package,-0.16666666666666666
1404.0,5,ProClimatePolSupp,climate_policy_package,-0.16666666666666666
1045.0,0,ProClimatePolSupp,climate_policy_package,3.0
1045.0,1,ProClimatePolSupp,climate_policy_package,3.0
1045.0,2,ProClimatePolSupp,climate_policy_package,3.0
1045.0,3,ProClimatePolSupp,climate_policy_package,3.0
1045.0,4,ProClimatePolSupp,climate_policy_package,3.0
1045.0,5,ProClimatePolSupp,climate_policy_package,3.0
759.0,0,ProClimatePolSupp,climate_policy_package,0.6666666666666666
759.0,1,ProClimatePolSupp,climate_policy_package,0.8333333333333334
759.0,2,ProClimatePolSupp,climate_policy_package,1.1666666666666667
759.0,3,ProClimatePolSupp,climate_policy_package,1.1666666666666667
759.0,4,ProClimatePolSupp,climate_policy_package,0.3333333333333333
759.0,5,ProClimatePolSupp,climate_policy_package,1.1666666666666667
71.0,0,ProClimatePolSupp,climate_policy_package,-1.5
71.0,1,ProClimatePolSupp,climate_policy_package,-1.1666666666666667
71.0,2,ProClimatePolSupp,climate_policy_package,-0.8333333333333334
71.0,3,ProClimatePolSupp,climate_policy_package,-1.3333333333333333
71.0,4,ProClimatePolSupp,climate_policy_package,-0.8333333333333334
71.0,5,ProClimatePolSupp,climate_policy_package,-1.1666666666666667
424.0,0,ProClimatePolSupp,climate_policy_package,-0.16666666666666666
424.0,1,ProClimatePolSupp,climate_policy_package,0.16666666666666666
424.0,2,ProClimatePolSupp,climate_policy_package,0.3333333333333333
424.0,3,ProClimatePolSupp,climate_policy_package,0.16666666666666666
424.0,4,ProClimatePolSupp,climate_policy_package,0.5
424.0,5,ProClimatePolSupp,climate_policy_package,0.16666666666666666
1213.0,0,ProClimatePolSupp,climate_policy_package,1.8333333333333333
1213.0,1,ProClimatePolSupp,climate_policy_package,1.8333333333333333
1213.0,2,ProClimatePolSupp,climate_policy_package,1.8333333333333333
1213.0,3,ProClimatePolSupp,climate_policy_package,1.8333333333333333
1213.0,4,ProClimatePolSupp,climate_policy_package,1.8333333333333333
1213.0,5,ProClimatePolSupp,climate_policy_package,1.8333333333333333
1496.0,0,ProClimatePolSupp,climate_policy_package,0.8333333333333334
1496.0,1,ProClimatePolSupp,climate_policy_package,1.5
1496.0,2,ProClimatePolSupp,climate_policy_package,1.5
1496.0,3,ProClimatePolSupp,climate_policy_package,1.5
1496.0,4,ProClimatePolSupp,climate_policy_package,1.5
1496.0,5,ProClimatePolSupp,climate_policy_package,1.3333333333333333
