agent_id,day,policy_id,numeric
713.0,3,ClimatePolicyID(5),1
713.0,4,ClimatePolicyID(5),1
713.0,0,ClimatePolicyID(6),-3
713.0,1,ClimatePolicyID(6),-3
713.0,2,ClimatePolicyID(6),-3
713.0,3,ClimatePolicyID(6),-3
713.0,4,ClimatePolicyID(6),-3
1878.0,0,ClimatePolicyID(1),1
1878.0,1,ClimatePolicyID(1),2
1878.0,2,ClimatePolicyID(1),2
1878.0,3,ClimatePolicyID(1),1
1878.0,4,ClimatePolicyID(1),1
1878.0,0,ClimatePolicyID(2),2
1878.0,1,ClimatePolicyID(2),2
1878.0,2,ClimatePolicyID(2),2
1878.0,3,ClimatePolicyID(2),2
1878.0,4,ClimatePolicyID(2),2
1878.0,0,ClimatePolicyID(3),2
1878.0,1,ClimatePolicyID(3),2
1878.0,2,ClimatePolicyID(3),2
1878.0,3,ClimatePolicyID(3),2
1878.0,4,ClimatePolicyID(3),2
1878.0,0,ClimatePolicyID(4),2
1878.0,1,ClimatePolicyID(4),1
1878.0,2,ClimatePolicyID(4),1
1878.0,3,ClimatePolicyID(4),1
1878.0,4,ClimatePolicyID(4),1
1878.0,0,ClimatePolicyID(5),2
1878.0,1,ClimatePolicyID(5),2
1878.0,2,ClimatePolicyID(5),2
1878.0,3,ClimatePolicyID(5),2
1878.0,4,ClimatePolicyID(5),2
1878.0,0,ClimatePolicyID(6),1
1878.0,1,ClimatePolicyID(6),1
1878.0,2,ClimatePolicyID(6),1
1878.0,3,ClimatePolicyID(6),1
1878.0,4,ClimatePolicyID(6),1
844.0,0,ClimatePolicyID(1),2
844.0,1,ClimatePolicyID(1),2
844.0,2,ClimatePolicyID(1),2
844.0,3,ClimatePolicyID(1),2
844.0,4,ClimatePolicyID(1),2
844.0,0,ClimatePolicyID(2),2
844.0,1,ClimatePolicyID(2),2
844.0,2,ClimatePolicyID(2),2
844.0,3,ClimatePolicyID(2),2
844.0,4,ClimatePolicyID(2),2
844.0,0,ClimatePolicyID(3),3
844.0,1,ClimatePolicyID(3),2
844.0,2,ClimatePolicyID(3),3
844.0,3,ClimatePolicyID(3),3
844.0,4,ClimatePolicyID(3),2
844.0,0,ClimatePolicyID(4),2
844.0,1,ClimatePolicyID(4),2
844.0,2,ClimatePolicyID(4),2
844.0,3,ClimatePolicyID(4),3
844.0,4,ClimatePolicyID(4),2
844.0,0,ClimatePolicyID(5),3
844.0,1,ClimatePolicyID(5),3
844.0,2,ClimatePolicyID(5),3
844.0,3,ClimatePolicyID(5),3
844.0,4,ClimatePolicyID(5),3
844.0,0,ClimatePolicyID(6),3
844.0,1,ClimatePolicyID(6),2
844.0,2,ClimatePolicyID(6),2
844.0,3,ClimatePolicyID(6),2
844.0,4,ClimatePolicyID(6),3
409.0,0,ClimatePolicyID(1),1
409.0,1,ClimatePolicyID(1),2
409.0,2,ClimatePolicyID(1),2
409.0,3,ClimatePolicyID(1),2
409.0,4,ClimatePolicyID(1),2
409.0,0,ClimatePolicyID(2),2
409.0,1,ClimatePolicyID(2),1
409.0,2,ClimatePolicyID(2),1
409.0,3,ClimatePolicyID(2),1
409.0,4,ClimatePolicyID(2),1
409.0,0,ClimatePolicyID(3),1
409.0,1,ClimatePolicyID(3),2
409.0,2,ClimatePolicyID(3),2
409.0,3,ClimatePolicyID(3),2
409.0,4,ClimatePolicyID(3),2
409.0,0,ClimatePolicyID(4),1
409.0,1,ClimatePolicyID(4),1
409.0,2,ClimatePolicyID(4),1
409.0,3,ClimatePolicyID(4),1
409.0,4,ClimatePolicyID(4),1
409.0,0,ClimatePolicyID(5),2
409.0,1,ClimatePolicyID(5),2
409.0,2,ClimatePolicyID(5),2
409.0,3,ClimatePolicyID(5),2
409.0,4,ClimatePolicyID(5),2
409.0,0,ClimatePolicyID(6),2
409.0,1,ClimatePolicyID(6),2
409.0,2,ClimatePolicyID(6),2
409.0,3,ClimatePolicyID(6),2
409.0,4,ClimatePolicyID(6),2
1957.0,0,ClimatePolicyID(1),2
1957.0,1,ClimatePolicyID(1),2
1957.0,2,ClimatePolicyID(1),2
1957.0,3,ClimatePolicyID(1),2
1957.0,4,ClimatePolicyID(1),2
1957.0,0,ClimatePolicyID(2),2
1957.0,1,ClimatePolicyID(2),2
1957.0,2,ClimatePolicyID(2),2
1957.0,3,ClimatePolicyID(2),2
1957.0,4,ClimatePolicyID(2),2
1957.0,0,ClimatePolicyID(3),2
1957.0,1,ClimatePolicyID(3),2
1957.0,2,ClimatePolicyID(3),2
1957.0,3,ClimatePolicyID(3),2
1957.0,4,ClimatePolicyID(3),2
1957.0,0,ClimatePolicyID(4),2
1957.0,1,ClimatePolicyID(4),2
1957.0,2,ClimatePolicyID(4),2
1957.0,3,ClimatePolicyID(4),2
1957.0,4,ClimatePolicyID(4),2
1957.0,0,ClimatePolicyID(5),2
1957.0,1,ClimatePolicyID(5),2
1957.0,2,ClimatePolicyID(5),2
1957.0,3,ClimatePolicyID(5),2
1957.0,4,ClimatePolicyID(5),2
1957.0,0,ClimatePolicyID(6),1
1957.0,1,ClimatePolicyID(6),1
1957.0,2,ClimatePolicyID(6),2
1957.0,3,ClimatePolicyID(6),2
1957.0,4,ClimatePolicyID(6),2
91.0,0,ClimatePolicyID(1),1
91.0,1,ClimatePolicyID(1),3
91.0,2,ClimatePolicyID(1),3
91.0,3,ClimatePolicyID(1),3
91.0,4,ClimatePolicyID(1),3
91.0,0,ClimatePolicyID(2),-3
91.0,1,ClimatePolicyID(2),-3
91.0,2,ClimatePolicyID(2),-3
91.0,3,ClimatePolicyID(2),-3
91.0,4,ClimatePolicyID(2),-3
91.0,0,ClimatePolicyID(3),1
91.0,1,ClimatePolicyID(3),2
91.0,2,ClimatePolicyID(3),2
91.0,3,ClimatePolicyID(3),2
91.0,4,ClimatePolicyID(3),-3
91.0,0,ClimatePolicyID(4),1
91.0,1,ClimatePolicyID(4),-2
91.0,2,ClimatePolicyID(4),2
91.0,3,ClimatePolicyID(4),2
91.0,4,ClimatePolicyID(4),2
91.0,0,ClimatePolicyID(5),1
91.0,1,ClimatePolicyID(5),1
91.0,2,ClimatePolicyID(5),1
91.0,3,ClimatePolicyID(5),1
91.0,4,ClimatePolicyID(5),1
91.0,0,ClimatePolicyID(6),-3
91.0,1,ClimatePolicyID(6),-3
91.0,2,ClimatePolicyID(6),-3
91.0,3,ClimatePolicyID(6),-3
91.0,4,ClimatePolicyID(6),-3
69.0,0,ClimatePolicyID(1),2
69.0,1,ClimatePolicyID(1),2
69.0,2,ClimatePolicyID(1),2
69.0,3,ClimatePolicyID(1),2
69.0,4,ClimatePolicyID(1),2
69.0,0,ClimatePolicyID(2),2
69.0,1,ClimatePolicyID(2),1
69.0,2,ClimatePolicyID(2),2
69.0,3,ClimatePolicyID(2),2
69.0,4,ClimatePolicyID(2),2
69.0,0,ClimatePolicyID(3),2
69.0,1,ClimatePolicyID(3),2
69.0,2,ClimatePolicyID(3),2
69.0,3,ClimatePolicyID(3),2
69.0,4,ClimatePolicyID(3),2
69.0,0,ClimatePolicyID(4),2
69.0,1,ClimatePolicyID(4),2
69.0,2,ClimatePolicyID(4),2
69.0,3,ClimatePolicyID(4),2
69.0,4,ClimatePolicyID(4),2
69.0,0,ClimatePolicyID(5),2
69.0,1,ClimatePolicyID(5),2
69.0,2,ClimatePolicyID(5),2
69.0,3,ClimatePolicyID(5),2
69.0,4,ClimatePolicyID(5),2
69.0,0,ClimatePolicyID(6),3
69.0,1,ClimatePolicyID(6),2
69.0,2,ClimatePolicyID(6),2
69.0,3,ClimatePolicyID(6),2
69.0,4,ClimatePolicyID(6),2
166.0,0,ClimatePolicyID(1),1
166.0,1,ClimatePolicyID(1),2
166.0,2,ClimatePolicyID(1),2
166.0,3,ClimatePolicyID(1),2
166.0,4,ClimatePolicyID(1),2
166.0,0,ClimatePolicyID(2),3
166.0,1,ClimatePolicyID(2),3
166.0,2,ClimatePolicyID(2),3
166.0,3,ClimatePolicyID(2),3
166.0,4,ClimatePolicyID(2),3
166.0,0,ClimatePolicyID(3),1
166.0,1,ClimatePolicyID(3),1
166.0,2,ClimatePolicyID(3),1
166.0,3,ClimatePolicyID(3),1
166.0,4,ClimatePolicyID(3),1
166.0,0,ClimatePolicyID(4),1
166.0,1,ClimatePolicyID(4),1
166.0,2,ClimatePolicyID(4),1
166.0,3,ClimatePolicyID(4),1
166.0,4,ClimatePolicyID(4),1
166.0,0,ClimatePolicyID(5),3
166.0,1,ClimatePolicyID(5),3
166.0,2,ClimatePolicyID(5),3
166.0,3,ClimatePolicyID(5),3
166.0,4,ClimatePolicyID(5),3
166.0,0,ClimatePolicyID(6),3
166.0,1,ClimatePolicyID(6),2
166.0,2,ClimatePolicyID(6),2
166.0,3,ClimatePolicyID(6),2
166.0,4,ClimatePolicyID(6),3
103.0,0,ClimatePolicyID(1),2
103.0,1,ClimatePolicyID(1),2
103.0,2,ClimatePolicyID(1),2
103.0,3,ClimatePolicyID(1),2
103.0,4,ClimatePolicyID(1),2
103.0,0,ClimatePolicyID(2),2
103.0,1,ClimatePolicyID(2),1
103.0,2,ClimatePolicyID(2),2
103.0,3,ClimatePolicyID(2),3
103.0,4,ClimatePolicyID(2),2
103.0,0,ClimatePolicyID(3),3
103.0,1,ClimatePolicyID(3),2
103.0,2,ClimatePolicyID(3),3
103.0,3,ClimatePolicyID(3),3
103.0,4,ClimatePolicyID(3),2
103.0,0,ClimatePolicyID(4),2
103.0,1,ClimatePolicyID(4),1
103.0,2,ClimatePolicyID(4),2
103.0,3,ClimatePolicyID(4),1
103.0,4,ClimatePolicyID(4),1
103.0,0,ClimatePolicyID(5),3
103.0,1,ClimatePolicyID(5),3
103.0,2,ClimatePolicyID(5),3
103.0,3,ClimatePolicyID(5),3
103.0,4,ClimatePolicyID(5),3
103.0,0,ClimatePolicyID(6),2
103.0,1,ClimatePolicyID(6),2
103.0,2,ClimatePolicyID(6),2
103.0,3,ClimatePolicyID(6),2
103.0,4,ClimatePolicyID(6),2
1262.0,0,ClimatePolicyID(1),3
1262.0,1,ClimatePolicyID(1),2
1262.0,2,ClimatePolicyID(1),2
1262.0,3,ClimatePolicyID(1),2
1262.0,4,ClimatePolicyID(1),2
1262.0,0,ClimatePolicyID(2),3
1262.0,1,ClimatePolicyID(2),2
1262.0,2,ClimatePolicyID(2),2
1262.0,3,ClimatePolicyID(2),2
1262.0,4,ClimatePolicyID(2),2
1262.0,0,ClimatePolicyID(3),2
1262.0,1,ClimatePolicyID(3),2
1262.0,2,ClimatePolicyID(3),2
1262.0,3,ClimatePolicyID(3),2
1262.0,4,ClimatePolicyID(3),2
1262.0,0,ClimatePolicyID(4),3
1262.0,1,ClimatePolicyID(4),3
1262.0,2,ClimatePolicyID(4),2
1262.0,3,ClimatePolicyID(4),2
1262.0,4,ClimatePolicyID(4),3
1262.0,0,ClimatePolicyID(5),3
1262.0,1,ClimatePolicyID(5),3
1262.0,2,ClimatePolicyID(5),3
1262.0,3,ClimatePolicyID(5),3
1262.0,4,ClimatePolicyID(5),3
1262.0,0,ClimatePolicyID(6),3
1262.0,1,ClimatePolicyID(6),3
1262.0,2,ClimatePolicyID(6),3
1262.0,3,ClimatePolicyID(6),3
1262.0,4,ClimatePolicyID(6),3
377.0,0,ClimatePolicyID(1),2
377.0,1,ClimatePolicyID(1),1
377.0,2,ClimatePolicyID(1),1
377.0,3,ClimatePolicyID(1),2
377.0,4,ClimatePolicyID(1),2
377.0,0,ClimatePolicyID(2),2
377.0,1,ClimatePolicyID(2),3
377.0,2,ClimatePolicyID(2),3
377.0,3,ClimatePolicyID(2),3
377.0,4,ClimatePolicyID(2),3
377.0,0,ClimatePolicyID(3),1
377.0,1,ClimatePolicyID(3),2
377.0,2,ClimatePolicyID(3),2
377.0,3,ClimatePolicyID(3),2
377.0,4,ClimatePolicyID(3),2
377.0,0,ClimatePolicyID(4),1
377.0,1,ClimatePolicyID(4),2
377.0,2,ClimatePolicyID(4),2
377.0,3,ClimatePolicyID(4),2
377.0,4,ClimatePolicyID(4),1
377.0,0,ClimatePolicyID(5),2
377.0,1,ClimatePolicyID(5),2
377.0,2,ClimatePolicyID(5),2
377.0,3,ClimatePolicyID(5),2
377.0,4,ClimatePolicyID(5),2
377.0,0,ClimatePolicyID(6),2
377.0,1,ClimatePolicyID(6),3
377.0,2,ClimatePolicyID(6),3
377.0,3,ClimatePolicyID(6),3
377.0,4,ClimatePolicyID(6),3
574.0,0,ClimatePolicyID(1),1
574.0,1,ClimatePolicyID(1),1
574.0,2,ClimatePolicyID(1),1
574.0,3,ClimatePolicyID(1),1
574.0,4,ClimatePolicyID(1),1
574.0,0,ClimatePolicyID(2),1
574.0,1,ClimatePolicyID(2),1
574.0,2,ClimatePolicyID(2),1
574.0,3,ClimatePolicyID(2),1
574.0,4,ClimatePolicyID(2),1
574.0,0,ClimatePolicyID(3),1
574.0,1,ClimatePolicyID(3),1
574.0,2,ClimatePolicyID(3),1
574.0,3,ClimatePolicyID(3),1
574.0,4,ClimatePolicyID(3),1
574.0,0,ClimatePolicyID(4),1
574.0,1,ClimatePolicyID(4),1
574.0,2,ClimatePolicyID(4),1
574.0,3,ClimatePolicyID(4),1
574.0,4,ClimatePolicyID(4),1
574.0,0,ClimatePolicyID(5),1
574.0,1,ClimatePolicyID(5),1
574.0,2,ClimatePolicyID(5),1
574.0,3,ClimatePolicyID(5),1
574.0,4,ClimatePolicyID(5),1
574.0,0,ClimatePolicyID(6),1
574.0,1,ClimatePolicyID(6),1
574.0,2,ClimatePolicyID(6),1
574.0,3,ClimatePolicyID(6),1
574.0,4,ClimatePolicyID(6),1
556.0,0,ClimatePolicyID(1),2
556.0,1,ClimatePolicyID(1),2
556.0,2,ClimatePolicyID(1),2
556.0,3,ClimatePolicyID(1),2
556.0,4,ClimatePolicyID(1),2
556.0,0,ClimatePolicyID(2),2
556.0,1,ClimatePolicyID(2),2
556.0,2,ClimatePolicyID(2),2
556.0,3,ClimatePolicyID(2),2
556.0,4,ClimatePolicyID(2),2
556.0,0,ClimatePolicyID(3),1
556.0,1,ClimatePolicyID(3),2
556.0,2,ClimatePolicyID(3),2
556.0,3,ClimatePolicyID(3),2
556.0,4,ClimatePolicyID(3),2
556.0,0,ClimatePolicyID(4),1
556.0,1,ClimatePolicyID(4),2
556.0,2,ClimatePolicyID(4),2
556.0,3,ClimatePolicyID(4),2
556.0,4,ClimatePolicyID(4),1
556.0,0,ClimatePolicyID(5),2
556.0,1,ClimatePolicyID(5),2
556.0,2,ClimatePolicyID(5),2
556.0,3,ClimatePolicyID(5),2
556.0,4,ClimatePolicyID(5),2
556.0,0,ClimatePolicyID(6),2
556.0,1,ClimatePolicyID(6),2
556.0,2,ClimatePolicyID(6),2
556.0,3,ClimatePolicyID(6),2
556.0,4,ClimatePolicyID(6),2
752.0,0,ClimatePolicyID(1),1
752.0,1,ClimatePolicyID(1),1
752.0,2,ClimatePolicyID(1),1
752.0,3,ClimatePolicyID(1),1
752.0,4,ClimatePolicyID(1),1
752.0,0,ClimatePolicyID(2),-3
752.0,1,ClimatePolicyID(2),-3
752.0,2,ClimatePolicyID(2),-3
752.0,3,ClimatePolicyID(2),-3
752.0,4,ClimatePolicyID(2),-3
752.0,0,ClimatePolicyID(3),1
752.0,1,ClimatePolicyID(3),1
752.0,2,ClimatePolicyID(3),1
752.0,3,ClimatePolicyID(3),1
752.0,4,ClimatePolicyID(3),1
752.0,0,ClimatePolicyID(4),2
752.0,1,ClimatePolicyID(4),2
752.0,2,ClimatePolicyID(4),2
752.0,3,ClimatePolicyID(4),2
752.0,4,ClimatePolicyID(4),1
752.0,0,ClimatePolicyID(5),1
752.0,1,ClimatePolicyID(5),1
752.0,2,ClimatePolicyID(5),1
752.0,3,ClimatePolicyID(5),1
752.0,4,ClimatePolicyID(5),1
752.0,0,ClimatePolicyID(6),1
752.0,1,ClimatePolicyID(6),2
752.0,2,ClimatePolicyID(6),1
752.0,3,ClimatePolicyID(6),2
752.0,4,ClimatePolicyID(6),2
1001.0,0,ClimatePolicyID(1),1
1001.0,1,ClimatePolicyID(1),1
1001.0,2,ClimatePolicyID(1),1
1001.0,3,ClimatePolicyID(1),1
1001.0,4,ClimatePolicyID(1),1
1001.0,0,ClimatePolicyID(2),-3
1001.0,1,ClimatePolicyID(2),-3
1001.0,2,ClimatePolicyID(2),-3
1001.0,3,ClimatePolicyID(2),-3
1001.0,4,ClimatePolicyID(2),-3
1001.0,0,ClimatePolicyID(3),1
1001.0,1,ClimatePolicyID(3),1
1001.0,2,ClimatePolicyID(3),1
1001.0,3,ClimatePolicyID(3),1
1001.0,4,ClimatePolicyID(3),1
1001.0,0,ClimatePolicyID(4),1
1001.0,1,ClimatePolicyID(4),1
1001.0,2,ClimatePolicyID(4),1
1001.0,3,ClimatePolicyID(4),1
1001.0,4,ClimatePolicyID(4),1
1001.0,0,ClimatePolicyID(5),1
1001.0,1,ClimatePolicyID(5),1
1001.0,2,ClimatePolicyID(5),1
1001.0,3,ClimatePolicyID(5),2
1001.0,4,ClimatePolicyID(5),1
1001.0,0,ClimatePolicyID(6),1
1001.0,1,ClimatePolicyID(6),1
1001.0,2,ClimatePolicyID(6),1
1001.0,3,ClimatePolicyID(6),1
1001.0,4,ClimatePolicyID(6),1
440.0,0,ClimatePolicyID(1),3
440.0,1,ClimatePolicyID(1),3
440.0,2,ClimatePolicyID(1),3
440.0,3,ClimatePolicyID(1),3
440.0,4,ClimatePolicyID(1),3
440.0,0,ClimatePolicyID(2),3
440.0,1,ClimatePolicyID(2),3
440.0,2,ClimatePolicyID(2),3
440.0,3,ClimatePolicyID(2),3
440.0,4,ClimatePolicyID(2),3
440.0,0,ClimatePolicyID(3),3
440.0,1,ClimatePolicyID(3),3
440.0,2,ClimatePolicyID(3),3
440.0,3,ClimatePolicyID(3),3
440.0,4,ClimatePolicyID(3),3
440.0,0,ClimatePolicyID(4),3
440.0,1,ClimatePolicyID(4),3
440.0,2,ClimatePolicyID(4),3
440.0,3,ClimatePolicyID(4),3
440.0,4,ClimatePolicyID(4),3
440.0,0,ClimatePolicyID(5),3
440.0,1,ClimatePolicyID(5),3
440.0,2,ClimatePolicyID(5),3
440.0,3,ClimatePolicyID(5),3
440.0,4,ClimatePolicyID(5),3
440.0,0,ClimatePolicyID(6),3
440.0,1,ClimatePolicyID(6),3
440.0,2,ClimatePolicyID(6),3
440.0,3,ClimatePolicyID(6),3
440.0,4,ClimatePolicyID(6),3
1250.0,0,ClimatePolicyID(1),2
1250.0,1,ClimatePolicyID(1),2
1250.0,2,ClimatePolicyID(1),2
1250.0,3,ClimatePolicyID(1),2
1250.0,4,ClimatePolicyID(1),2
1250.0,0,ClimatePolicyID(2),1
1250.0,1,ClimatePolicyID(2),2
1250.0,2,ClimatePolicyID(2),2
1250.0,3,ClimatePolicyID(2),2
1250.0,4,ClimatePolicyID(2),1
1250.0,0,ClimatePolicyID(3),2
1250.0,1,ClimatePolicyID(3),2
1250.0,2,ClimatePolicyID(3),2
1250.0,3,ClimatePolicyID(3),2
1250.0,4,ClimatePolicyID(3),2
1250.0,0,ClimatePolicyID(4),1
1250.0,1,ClimatePolicyID(4),2
1250.0,2,ClimatePolicyID(4),2
1250.0,3,ClimatePolicyID(4),2
1250.0,4,ClimatePolicyID(4),2
1250.0,0,ClimatePolicyID(5),3
1250.0,1,ClimatePolicyID(5),2
1250.0,2,ClimatePolicyID(5),2
1250.0,3,ClimatePolicyID(5),2
1250.0,4,ClimatePolicyID(5),2
1250.0,0,ClimatePolicyID(6),1
1250.0,1,ClimatePolicyID(6),2
1250.0,2,ClimatePolicyID(6),2
1250.0,3,ClimatePolicyID(6),2
1250.0,4,ClimatePolicyID(6),2
355.0,0,ClimatePolicyID(1),3
355.0,1,ClimatePolicyID(1),3
355.0,2,ClimatePolicyID(1),3
355.0,3,ClimatePolicyID(1),3
355.0,4,ClimatePolicyID(1),3
355.0,0,ClimatePolicyID(2),3
355.0,1,ClimatePolicyID(2),3
355.0,2,ClimatePolicyID(2),3
355.0,3,ClimatePolicyID(2),3
355.0,4,ClimatePolicyID(2),3
355.0,0,ClimatePolicyID(3),3
355.0,1,ClimatePolicyID(3),3
355.0,2,ClimatePolicyID(3),3
355.0,3,ClimatePolicyID(3),3
355.0,4,ClimatePolicyID(3),3
355.0,0,ClimatePolicyID(4),2
355.0,1,ClimatePolicyID(4),3
355.0,2,ClimatePolicyID(4),2
355.0,3,ClimatePolicyID(4),3
355.0,4,ClimatePolicyID(4),3
355.0,0,ClimatePolicyID(5),3
355.0,1,ClimatePolicyID(5),3
355.0,2,ClimatePolicyID(5),3
355.0,3,ClimatePolicyID(5),3
355.0,4,ClimatePolicyID(5),3
355.0,0,ClimatePolicyID(6),3
355.0,1,ClimatePolicyID(6),3
355.0,2,ClimatePolicyID(6),3
355.0,3,ClimatePolicyID(6),3
355.0,4,ClimatePolicyID(6),3
1904.0,0,ClimatePolicyID(1),2
1904.0,1,ClimatePolicyID(1),2
1904.0,2,ClimatePolicyID(1),2
1904.0,3,ClimatePolicyID(1),2
1904.0,4,ClimatePolicyID(1),2
1904.0,0,ClimatePolicyID(2),2
1904.0,1,ClimatePolicyID(2),2
1904.0,2,ClimatePolicyID(2),2
1904.0,3,ClimatePolicyID(2),2
1904.0,4,ClimatePolicyID(2),2
1904.0,0,ClimatePolicyID(3),2
1904.0,1,ClimatePolicyID(3),2
1904.0,2,ClimatePolicyID(3),2
1904.0,3,ClimatePolicyID(3),2
1904.0,4,ClimatePolicyID(3),2
1904.0,0,ClimatePolicyID(4),2
1904.0,1,ClimatePolicyID(4),2
1904.0,2,ClimatePolicyID(4),2
1904.0,3,ClimatePolicyID(4),1
1904.0,4,ClimatePolicyID(4),2
1904.0,0,ClimatePolicyID(5),1
1904.0,1,ClimatePolicyID(5),2
1904.0,2,ClimatePolicyID(5),2
1904.0,3,ClimatePolicyID(5),1
1904.0,4,ClimatePolicyID(5),1
1904.0,0,ClimatePolicyID(6),1
1904.0,1,ClimatePolicyID(6),1
1904.0,2,ClimatePolicyID(6),1
1904.0,3,ClimatePolicyID(6),1
1904.0,4,ClimatePolicyID(6),1
1900.0,0,ClimatePolicyID(1),1
1900.0,1,ClimatePolicyID(1),1
1900.0,2,ClimatePolicyID(1),1
1900.0,3,ClimatePolicyID(1),1
1900.0,4,ClimatePolicyID(1),1
1900.0,0,ClimatePolicyID(2),2
1900.0,1,ClimatePolicyID(2),1
1900.0,2,ClimatePolicyID(2),2
1900.0,3,ClimatePolicyID(2),2
1900.0,4,ClimatePolicyID(2),2
1900.0,0,ClimatePolicyID(3),1
1900.0,1,ClimatePolicyID(3),1
1900.0,2,ClimatePolicyID(3),1
1900.0,3,ClimatePolicyID(3),1
1900.0,4,ClimatePolicyID(3),1
1900.0,0,ClimatePolicyID(4),1
1900.0,1,ClimatePolicyID(4),1
1900.0,2,ClimatePolicyID(4),1
1900.0,3,ClimatePolicyID(4),1
1900.0,4,ClimatePolicyID(4),1
1900.0,0,ClimatePolicyID(5),1
1900.0,1,ClimatePolicyID(5),2
1900.0,2,ClimatePolicyID(5),2
1900.0,3,ClimatePolicyID(5),2
