agent_id,day,index_name,package_scope,package_index
416.0,2,ProClimatePolSupp,climate_policy_package,3.0
416.0,3,ProClimatePolSupp,climate_policy_package,3.0
416.0,4,ProClimatePolSupp,climate_policy_package,3.0
155.0,0,ProClimatePolSupp,climate_policy_package,1.0
155.0,1,ProClimatePolSupp,climate_policy_package,1.0
155.0,2,ProClimatePolSupp,climate_policy_package,1.1666666666666667
155.0,3,ProClimatePolSupp,climate_policy_package,1.0
155.0,4,ProClimatePolSupp,climate_policy_package,1.0
1635.0,0,ProClimatePolSupp,climate_policy_package,2.0
1635.0,1,ProClimatePolSupp,climate_policy_package,1.3333333333333333
1635.0,2,ProClimatePolSupp,climate_policy_package,1.5
1635.0,3,ProClimatePolSupp,climate_policy_package,1.3333333333333333
1635.0,4,ProClimatePolSupp,climate_policy_package,1.5
1382.0,0,ProClimatePolSupp,climate_policy_package,3.0
1382.0,1,ProClimatePolSupp,climate_policy_package,3.0
1382.0,2,ProClimatePolSupp,climate_policy_package,3.0
1382.0,3,ProClimatePolSupp,climate_policy_package,3.0
1382.0,4,ProClimatePolSupp,climate_policy_package,3.0
1535.0,0,ProClimatePolSupp,climate_policy_package,2.6666666666666665
1535.0,1,ProClimatePolSupp,climate_policy_package,2.5
1535.0,2,ProClimatePolSupp,climate_policy_package,2.6666666666666665
1535.0,3,ProClimatePolSupp,climate_policy_package,2.5
1535.0,4,ProClimatePolSupp,climate_policy_package,2.6666666666666665
1404.0,0,ProClimatePolSupp,climate_policy_package,1.3333333333333333
1404.0,1,ProClimatePolSupp,climate_policy_package,1.3333333333333333
1404.0,2,ProClimatePolSupp,climate_policy_package,1.3333333333333333
1404.0,3,ProClimatePolSupp,climate_policy_package,1.1666666666666667
1404.0,4,ProClimatePolSupp,climate_policy_package,1.3333333333333333
1045.0,0,ProClimatePolSupp,climate_policy_package,2.8333333333333335
1045.0,1,ProClimatePolSupp,climate_policy_package,3.0
1045.0,2,ProClimatePolSupp,climate_policy_package,3.0
1045.0,3,ProClimatePolSupp,climate_policy_package,3.0
1045.0,4,ProClimatePolSupp,climate_policy_package,2.8333333333333335
759.0,0,ProClimatePolSupp,climate_policy_package,0.6666666666666666
759.0,1,ProClimatePolSupp,climate_policy_package,1.8333333333333333
759.0,2,ProClimatePolSupp,climate_policy_package,0.8333333333333334
759.0,3,ProClimatePolSupp,climate_policy_package,1.1666666666666667
759.0,4,ProClimatePolSupp,climate_policy_package,1.0
71.0,0,ProClimatePolSupp,climate_policy_package,1.0
71.0,1,ProClimatePolSupp,climate_policy_package,1.0
71.0,2,ProClimatePolSupp,climate_policy_package,1.0
71.0,3,ProClimatePolSupp,climate_policy_package,1.1666666666666667
71.0,4,ProClimatePolSupp,climate_policy_package,1.1666666666666667
424.0,0,ProClimatePolSupp,climate_policy_package,1.1666666666666667
424.0,1,ProClimatePolSupp,climate_policy_package,1.1666666666666667
424.0,2,ProClimatePolSupp,climate_policy_package,1.0
424.0,3,ProClimatePolSupp,climate_policy_package,1.1666666666666667
424.0,4,ProClimatePolSupp,climate_policy_package,1.0
1213.0,0,ProClimatePolSupp,climate_policy_package,1.3333333333333333
1213.0,1,ProClimatePolSupp,climate_policy_package,1.6666666666666667
1213.0,2,ProClimatePolSupp,climate_policy_package,1.6666666666666667
1213.0,3,ProClimatePolSupp,climate_policy_package,1.8333333333333333
1213.0,4,ProClimatePolSupp,climate_policy_package,1.8333333333333333
1496.0,0,ProClimatePolSupp,climate_policy_package,1.1666666666666667
1496.0,1,ProClimatePolSupp,climate_policy_package,1.3333333333333333
1496.0,2,ProClimatePolSupp,climate_policy_package,1.0
1496.0,3,ProClimatePolSupp,climate_policy_package,1.1666666666666667
1496.0,4,ProClimatePolSupp,climate_policy_package,1.1666666666666667
